"codigodpto","dpto","codigompio","mpio","dimension","value","year","fuente","unidad"
"97","Vaupés","97666","Taraira","Medición de desempeño municipal",60.46,"2021","DNP - SPT","Puntos"
"99","Vichada","99773","Cumaribo","Medición de desempeño municipal",39.89,"2021","DNP - SPT","Puntos"
"99","Vichada","99524","La Primavera","Medición de desempeño municipal",33.03,"2021","DNP - SPT","Puntos"
"99","Vichada","99001","Puerto Carreño","Medición de desempeño municipal",40.32,"2021","DNP - SPT","Puntos"
"99","Vichada","99624","Santa Rosalía","Medición de desempeño municipal",46.2,"2021","DNP - SPT","Puntos"
"95","Guaviare","95025","El Retorno","Medición de desempeño municipal",42.34,"2021","DNP - SPT","Puntos"
"95","Guaviare","95200","Miraflores","Medición de desempeño municipal",36.99,"2021","DNP - SPT","Puntos"
"95","Guaviare","95015","Calamar","Medición de desempeño municipal",54.58,"2021","DNP - SPT","Puntos"
"95","Guaviare","95001","San José del Guaviare","Medición de desempeño municipal",44.81,"2021","DNP - SPT","Puntos"
"85","Casanare","85430","Trinidad","Medición de desempeño municipal",58.29,"2021","DNP - SPT","Puntos"
"85","Casanare","85440","Villanueva","Medición de desempeño municipal",57.93,"2021","DNP - SPT","Puntos"
"85","Casanare","85410","Tauramena","Medición de desempeño municipal",68.15,"2021","DNP - SPT","Puntos"
"85","Casanare","85400","Támara","Medición de desempeño municipal",56.11,"2021","DNP - SPT","Puntos"
"85","Casanare","85325","San Luis de Palenque","Medición de desempeño municipal",53.74,"2021","DNP - SPT","Puntos"
"85","Casanare","85315","Sácama","Medición de desempeño municipal",45.74,"2021","DNP - SPT","Puntos"
"85","Casanare","85300","Sabanalarga","Medición de desempeño municipal",69.99,"2021","DNP - SPT","Puntos"
"85","Casanare","85279","Recetor","Medición de desempeño municipal",55.85,"2021","DNP - SPT","Puntos"
"85","Casanare","85263","Pore","Medición de desempeño municipal",61.21,"2021","DNP - SPT","Puntos"
"85","Casanare","85250","Paz de Ariporo","Medición de desempeño municipal",48.48,"2021","DNP - SPT","Puntos"
"85","Casanare","85230","Orocué","Medición de desempeño municipal",70.72,"2021","DNP - SPT","Puntos"
"85","Casanare","85225","Nunchía","Medición de desempeño municipal",57.79,"2021","DNP - SPT","Puntos"
"85","Casanare","85162","Monterrey","Medición de desempeño municipal",61.01,"2021","DNP - SPT","Puntos"
"85","Casanare","85139","Maní","Medición de desempeño municipal",62.2,"2021","DNP - SPT","Puntos"
"85","Casanare","85136","La Salina","Medición de desempeño municipal",52.16,"2021","DNP - SPT","Puntos"
"85","Casanare","85125","Hato Corozal","Medición de desempeño municipal",44.84,"2021","DNP - SPT","Puntos"
"85","Casanare","85015","Chámeza","Medición de desempeño municipal",40.66,"2021","DNP - SPT","Puntos"
"85","Casanare","85010","Aguazul","Medición de desempeño municipal",56.58,"2021","DNP - SPT","Puntos"
"85","Casanare","85001","Yopal","Medición de desempeño municipal",72.07,"2021","DNP - SPT","Puntos"
"86","Putumayo","86569","Puerto Caicedo","Medición de desempeño municipal",37.87,"2021","DNP - SPT","Puntos"
"86","Putumayo","86568","Puerto Asís","Medición de desempeño municipal",44.87,"2021","DNP - SPT","Puntos"
"86","Putumayo","86320","Orito","Medición de desempeño municipal",27.78,"2021","DNP - SPT","Puntos"
"86","Putumayo","86219","Colón","Medición de desempeño municipal",31.36,"2021","DNP - SPT","Puntos"
"86","Putumayo","86001","Mocoa","Medición de desempeño municipal",19.47,"2021","DNP - SPT","Puntos"
"86","Putumayo","86865","Valle del Guamuez","Medición de desempeño municipal",54.04,"2021","DNP - SPT","Puntos"
"86","Putumayo","86885","Villagarzón","Medición de desempeño municipal",38.98,"2021","DNP - SPT","Puntos"
"86","Putumayo","86760","Santiago","Medición de desempeño municipal",50.19,"2021","DNP - SPT","Puntos"
"86","Putumayo","86757","San Miguel","Medición de desempeño municipal",39.6,"2021","DNP - SPT","Puntos"
"86","Putumayo","86755","San Francisco","Medición de desempeño municipal",22.54,"2021","DNP - SPT","Puntos"
"86","Putumayo","86749","Sibundoy","Medición de desempeño municipal",18.87,"2021","DNP - SPT","Puntos"
"86","Putumayo","86573","Puerto Leguízamo","Medición de desempeño municipal",44.08,"2021","DNP - SPT","Puntos"
"86","Putumayo","86571","Puerto Guzmán","Medición de desempeño municipal",56.08,"2021","DNP - SPT","Puntos"
"94","Guainía","94343","Barrancominas","Medición de desempeño municipal",30.49,"2021","DNP - SPT","Puntos"
"94","Guainía","94001","Inírida","Medición de desempeño municipal",23.58,"2021","DNP - SPT","Puntos"
"91","Amazonas","91540","Puerto Nariño","Medición de desempeño municipal",37.12,"2021","DNP - SPT","Puntos"
"91","Amazonas","91001","Leticia","Medición de desempeño municipal",33.91,"2021","DNP - SPT","Puntos"
"88","San Andrés y Providencia","88564","Providencia","Medición de desempeño municipal",53.27,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76895","Zarzal","Medición de desempeño municipal",69.81,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76892","Yumbo","Medición de desempeño municipal",80.05,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76890","Yotoco","Medición de desempeño municipal",44.9,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76869","Vijes","Medición de desempeño municipal",56.4,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76863","Versalles","Medición de desempeño municipal",57.75,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76845","Ulloa","Medición de desempeño municipal",54.76,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76834","Tuluá","Medición de desempeño municipal",63.13,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76828","Trujillo","Medición de desempeño municipal",50.48,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76823","Toro","Medición de desempeño municipal",65.25,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76736","Sevilla","Medición de desempeño municipal",59.24,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76670","San Pedro","Medición de desempeño municipal",62.34,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76622","Roldanillo","Medición de desempeño municipal",58.04,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76616","Riofrío","Medición de desempeño municipal",69.27,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76606","Restrepo","Medición de desempeño municipal",58.82,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76563","Pradera","Medición de desempeño municipal",57.16,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76520","Palmira","Medición de desempeño municipal",70.33,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76497","Obando","Medición de desempeño municipal",54.82,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76403","La Victoria","Medición de desempeño municipal",54.3,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76400","La Unión","Medición de desempeño municipal",65.15,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76377","La Cumbre","Medición de desempeño municipal",59.28,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76364","Jamundí","Medición de desempeño municipal",69.95,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76318","Guacarí","Medición de desempeño municipal",61.31,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76306","Ginebra","Medición de desempeño municipal",49.47,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76275","Florida","Medición de desempeño municipal",33.96,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76250","El Dovio","Medición de desempeño municipal",61.32,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76248","El Cerrito","Medición de desempeño municipal",56.84,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76246","El Cairo","Medición de desempeño municipal",58.05,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76243","El Águila","Medición de desempeño municipal",59.34,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76233","Dagua","Medición de desempeño municipal",44.24,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76147","Cartago","Medición de desempeño municipal",72.31,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76130","Candelaria","Medición de desempeño municipal",62.84,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76126","Calima","Medición de desempeño municipal",61.03,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76122","Caicedonia","Medición de desempeño municipal",56.5,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76113","Bugalagrande","Medición de desempeño municipal",51.83,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76111","Guadalajara de Buga","Medición de desempeño municipal",64.7,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76109","Buenaventura","Medición de desempeño municipal",60.84,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76100","Bolívar","Medición de desempeño municipal",59.21,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76054","Argelia","Medición de desempeño municipal",57.76,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76041","Ansermanuevo","Medición de desempeño municipal",62.4,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76036","Andalucía","Medición de desempeño municipal",60.44,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76020","Alcalá","Medición de desempeño municipal",60.58,"2021","DNP - SPT","Puntos"
"76","Valle del Cauca","76001","Cali","Medición de desempeño municipal",81.12,"2021","DNP - SPT","Puntos"
"81","Arauca","81736","Saravena","Medición de desempeño municipal",53.1,"2021","DNP - SPT","Puntos"
"81","Arauca","81591","Puerto Rondón","Medición de desempeño municipal",50.09,"2021","DNP - SPT","Puntos"
"81","Arauca","81300","Fortul","Medición de desempeño municipal",53.96,"2021","DNP - SPT","Puntos"
"81","Arauca","81220","Cravo Norte","Medición de desempeño municipal",46.06,"2021","DNP - SPT","Puntos"
"81","Arauca","81065","Arauquita","Medición de desempeño municipal",55.25,"2021","DNP - SPT","Puntos"
"81","Arauca","81001","Arauca","Medición de desempeño municipal",35.8,"2021","DNP - SPT","Puntos"
"81","Arauca","81794","Tame","Medición de desempeño municipal",48.15,"2021","DNP - SPT","Puntos"
"68","Santander","68320","Guadalupe","Medición de desempeño municipal",51.58,"2021","DNP - SPT","Puntos"
"68","Santander","68318","Guaca","Medición de desempeño municipal",61.02,"2021","DNP - SPT","Puntos"
"68","Santander","68307","Girón","Medición de desempeño municipal",62.76,"2021","DNP - SPT","Puntos"
"68","Santander","68298","Gámbita","Medición de desempeño municipal",63.74,"2021","DNP - SPT","Puntos"
"68","Santander","68296","Galán","Medición de desempeño municipal",61.57,"2021","DNP - SPT","Puntos"
"68","Santander","68276","Floridablanca","Medición de desempeño municipal",67.2,"2021","DNP - SPT","Puntos"
"68","Santander","68271","Florián","Medición de desempeño municipal",52,"2021","DNP - SPT","Puntos"
"68","Santander","68266","Enciso","Medición de desempeño municipal",45.6,"2021","DNP - SPT","Puntos"
"68","Santander","68264","Encino","Medición de desempeño municipal",60.35,"2021","DNP - SPT","Puntos"
"68","Santander","68255","El Playón","Medición de desempeño municipal",48.25,"2021","DNP - SPT","Puntos"
"68","Santander","68250","El Peñón","Medición de desempeño municipal",28.82,"2021","DNP - SPT","Puntos"
"68","Santander","68245","El Guacamayo","Medición de desempeño municipal",53.52,"2021","DNP - SPT","Puntos"
"68","Santander","68235","El Carmen de Chucurí","Medición de desempeño municipal",50.31,"2021","DNP - SPT","Puntos"
"68","Santander","68229","Curití","Medición de desempeño municipal",55.56,"2021","DNP - SPT","Puntos"
"68","Santander","68217","Coromoro","Medición de desempeño municipal",62.85,"2021","DNP - SPT","Puntos"
"68","Santander","68211","Contratación","Medición de desempeño municipal",57.25,"2021","DNP - SPT","Puntos"
"68","Santander","68209","Confines","Medición de desempeño municipal",61.9,"2021","DNP - SPT","Puntos"
"68","Santander","68207","Concepción","Medición de desempeño municipal",57.58,"2021","DNP - SPT","Puntos"
"68","Santander","68190","Cimitarra","Medición de desempeño municipal",54.88,"2021","DNP - SPT","Puntos"
"68","Santander","68179","Chipatá","Medición de desempeño municipal",59.28,"2021","DNP - SPT","Puntos"
"68","Santander","68176","Chima","Medición de desempeño municipal",49.53,"2021","DNP - SPT","Puntos"
"68","Santander","68169","Charta","Medición de desempeño municipal",39.63,"2021","DNP - SPT","Puntos"
"68","Santander","68167","Charalá","Medición de desempeño municipal",58.89,"2021","DNP - SPT","Puntos"
"68","Santander","68162","Cerrito","Medición de desempeño municipal",41.26,"2021","DNP - SPT","Puntos"
"68","Santander","68160","Cepitá","Medición de desempeño municipal",21.38,"2021","DNP - SPT","Puntos"
"68","Santander","68152","Carcasí","Medición de desempeño municipal",46.58,"2021","DNP - SPT","Puntos"
"68","Santander","68147","Capitanejo","Medición de desempeño municipal",54.14,"2021","DNP - SPT","Puntos"
"68","Santander","68132","California","Medición de desempeño municipal",48.72,"2021","DNP - SPT","Puntos"
"68","Santander","68121","Cabrera","Medición de desempeño municipal",65.35,"2021","DNP - SPT","Puntos"
"68","Santander","68101","Bolívar","Medición de desempeño municipal",52.77,"2021","DNP - SPT","Puntos"
"68","Santander","68092","Betulia","Medición de desempeño municipal",68.75,"2021","DNP - SPT","Puntos"
"68","Santander","68081","Barrancabermeja","Medición de desempeño municipal",71.71,"2021","DNP - SPT","Puntos"
"68","Santander","68079","Barichara","Medición de desempeño municipal",65.06,"2021","DNP - SPT","Puntos"
"68","Santander","68077","Barbosa","Medición de desempeño municipal",53.5,"2021","DNP - SPT","Puntos"
"68","Santander","68051","Aratoca","Medición de desempeño municipal",53.77,"2021","DNP - SPT","Puntos"
"68","Santander","68020","Albania","Medición de desempeño municipal",66.68,"2021","DNP - SPT","Puntos"
"68","Santander","68013","Aguada","Medición de desempeño municipal",47.04,"2021","DNP - SPT","Puntos"
"68","Santander","68001","Bucaramanga","Medición de desempeño municipal",70.97,"2021","DNP - SPT","Puntos"
"68","Santander","68895","Zapatoca","Medición de desempeño municipal",69.01,"2021","DNP - SPT","Puntos"
"68","Santander","68872","Villanueva","Medición de desempeño municipal",46.23,"2021","DNP - SPT","Puntos"
"68","Santander","68867","Vetas","Medición de desempeño municipal",60.27,"2021","DNP - SPT","Puntos"
"68","Santander","68861","Vélez","Medición de desempeño municipal",52.37,"2021","DNP - SPT","Puntos"
"68","Santander","68855","Valle de San José","Medición de desempeño municipal",65.94,"2021","DNP - SPT","Puntos"
"68","Santander","68820","Tona","Medición de desempeño municipal",55.22,"2021","DNP - SPT","Puntos"
"68","Santander","68780","Suratá","Medición de desempeño municipal",61.42,"2021","DNP - SPT","Puntos"
"68","Santander","68773","Sucre","Medición de desempeño municipal",56.04,"2021","DNP - SPT","Puntos"
"68","Santander","68770","Suaita","Medición de desempeño municipal",38.99,"2021","DNP - SPT","Puntos"
"68","Santander","68755","Socorro","Medición de desempeño municipal",66.87,"2021","DNP - SPT","Puntos"
"68","Santander","68745","Simacota","Medición de desempeño municipal",62.26,"2021","DNP - SPT","Puntos"
"68","Santander","68720","Santa Helena del Opón","Medición de desempeño municipal",45.89,"2021","DNP - SPT","Puntos"
