"iso3","year","df_ha","gdp_perc","food_exports","exports_gdp","food_infl","pop_growth","gdp_growth","foreing_invest","tmp_change"
"PHL",2010,130263,5918.37,7.31515,32.8748,3.98447,1.66611,7.3345,1100000000,0.925
"PHL",2012,18612.5,6351.27,8.92046,27.4671,2.67617,1.70413,6.89695,3200000000,0.779
"PHL",2011,22275,6043.6,10.2296,29.1054,5.4836,1.69181,3.85823,2000000000,0.479
"PNG",2009,57431.3,3165.09,NA,43.0104428116767,2.75465,2.38768,6.80042,420000000,0.321
"PNG",2008,79275,3035.17,NA,40.0581833503761,2.83268,2.43321,-0.296458,48000000,0.41
"PNG",2006,41756.3,2963.42,NA,49.5499596299708,3.00282,2.31317,5.40994,130000000,0.293
"PNG",2016,165113,4222.52,NA,60.5521538136641,5.38084,2.00249,5.48957,19000000,1.198
"PNG",2007,56043.8,3119.18,NA,38.5123146609919,2.91527,2.4023,7.81519,130000000,0.436
"PNG",2014,116263,3909.34,NA,50.4776465676805,4.44752,2.0127,13.5438,29000000,0.369
"PNG",2013,88281.3,3513.02,NA,34.937498913911,-1.93028,2.04146,3.82495,27000000,0.791
"PNG",2010,53175,3406.64,NA,43.7698220786977,1.51834,2.29321,10.1285,36000000,1.05
"PNG",2005,34331.3,2877.12,NA,39.4106334848238,3.09578,2.18942,6.3448,40000000,0.685
"PNG",2015,247881,4083.75,NA,60.5887852297415,4.84683,2.00622,6.57836,210000000,0.234
"PNG",2011,90000,3369.84,28.6418,59.7172565487276,-0.469394,2.18756,1.10754,36000000,0.454
"PNG",2012,104350,3453.39,27.0682,46.8685387296305,-0.974919,2.10304,4.65712,29000000,0.32
"PNG",2004,26393.8,2765.35,15.7068,72.164,3.19469,2.08106,2.72118,33000000,0.248
"PNG",2017,116856,4285.63,NA,42.2008265624238,2.96563,1.99018,3.53461,160000000,0.943
"PNG",2018,90987.5,4190.09,NA,44.0424400547141,0.672239,1.97475,-0.279252,1100000000,0.711
"PRI",2016,75,34539.6,NA,68.7603,0.809773,-1.93497,-1.263,17689169854.2797,1.304
"PRI",2017,2131.25,34363.8,NA,68.723,0.424065,-2.41802,-2.88595,31572109110.1036,1.044
"PRI",2018,300,34299.4,NA,60.0186,1.18866,-4.04839,-4.14747,19425569686.1591,0.904
"PRI",2010,68.75,32960.7,NA,62.6717,0.660351,-0.50617,-0.413254,14935948969.6004,1.177
"PRI",2011,200,33224.6,NA,64.0527,2.38899,-1.15654,-0.358511,14192949360.2271,0.574
"PRI",2012,100,33638.9,NA,57.4525,2.06287,-1.20999,0.029275,1691118903.84898,0.788
"PRI",2013,125,33922.2,NA,60.8667,1.45571,-1.14593,-0.306827,17074672688.7585,0.79
"PRI",2014,93.75,34070.3,NA,60.8187,2.09403,-1.63313,-1.19036,18514048616.0451,0.926
"PRI",2015,700,34311,NA,67.1988,2.65158,-1.75921,-1.04944,27754268181.1614,1.159
"PRI",2008,756.25,33403.4,NA,68.2978,7.70748,-0.586677,-1.84413,20319342470.0152,0.45
"PRI",2009,262.5,32930.4,NA,63.0868,4.26891,-0.545402,-1.95243,19858276128.4708,0.661
"PRI",2006,368.75,34030.1,NA,68.8833,2.91774,-0.423467,-1.40941,16235708865.7755,0.737
"PRI",2007,668.75,33831.9,NA,67.0331,5.36984,-0.585621,-1.16281,14206069237.9694,0.988
"PRI",2005,400,34370.7,NA,67.3819,2.53356,-0.144242,-1.98694,19292735795.6084,0.847
"PRI",2004,181.25,35016.9,NA,68.574,2.18929,0.020463,8.74868,20790805717.8157,0.547
"PRY",2015,127675,11828.1,62.2223,34.7658,2.93406,1.34289,2.95715,480000000,1.376
"PRY",2012,159800,10493.8,56.7274,37.9955,-1.84947,1.37243,-0.708043,730000000,0.707
"PRY",2018,221906,12827.7,62.5882,36.9452,3.9249,1.28787,3.20425,330000000,0.408
"PRY",2011,511031,10714.7,60.3241,40.2389,13.4359,1.36648,4.28637,460000000,0.455
"PRY",2016,415550,12170.8,62.4421,37.1655,5.86379,1.32377,4.26803,490000000,0.096
"PRY",2017,525419,12590.5,61.7739,38.4408,5.78721,1.30717,4.81008,740000000,1.019
"PRY",2014,203719,11643.7,65.1748,35.4644,6.52475,1.36161,5.30124,550000000,1.027
"PRY",2010,445188,10415.7,59.4509,42.1398,8.54581,1.35431,11.0952,560000000,0.213
"PRY",2009,589600,9503.27,52.714,38.0973,0.637661,1.35032,-0.261137,27000000,0.754
"PRY",2013,244200,11209.1,65.0453,38.7137,3.27847,1.37281,8.29308,310000000,0.228
"PRY",2006,173113,8846.7,40.336,46.2931,15.5987,1.51855,4.80712,190000000,0.765
"PRY",2004,136606,8528.04,40.8259,45.6878,14.0533,1.71734,4.05742,94000000,0.272
"PRY",2005,179394,8570.09,39.911,47.5936,9.26719,1.61911,2.13349,7300000,0.383
"PRY",2008,248594,9657.68,60.4326,42.4384,16.2111,1.37201,6.49629,340000000,0.104
"PRY",2007,397875,9193.84,48.2588,43.3749,17.5274,1.43086,5.42162,110000000,0.106
"RWA",2004,1081.25,1069.3,58.8398,10.3988,17.7873,1.43126,7.44768,7700000,0.935
"RWA",2005,6.25,1148.45,56.6064,10.6938,10.6013,1.82308,9.3779,8000000,0.704335341116659
"RWA",2006,750,1226.24,61.2869,10.8894,9.96336,2.2717,9.22708,31000000,0.937524419431928
"RWA",2007,387.5,1287.05,44.5183,13.676,8.11943,2.516,7.63328,82000000,1.395
"RWA",2012,156.25,1682.21,47.9995,12.0013,16.4362,2.4598,8.6415,270000000,0.833774486292338
"RWA",2013,1481.25,1718.94,36.6824,13.5001,8.6031,2.45195,4.71985,230000000,0.980937928118736
"RWA",2014,1606.25,1780.15,36.2404,13.8764,2.76937,2.48553,6.16717,310000000,0.76839620657548
"RWA",2015,600,1889.16,46.5838,13.2391,3.74809,2.5427,8.85684,160000000,0.854839738777662
"RWA",2011,100,1586.96,43.6761,12.666,2.14638,2.49852,7.95841,110000000,0.975793222140176
"RWA",2008,37.5,1393.03,66.3172,11.2789,16.3904,2.6682,11.1612,100000000,0.682907328355803
"RWA",2009,1787.5,1441,49.616,10.3732,21.4862,2.67519,6.24826,120000000,0.789354489623087
"RWA",2010,575,1507.17,52.5074,10.749,-1.35259,2.58885,7.33466,220000000,0.919123931092495
"RWA",2016,562.5,1950.53,44.9395,15.4303,12.6381,2.60249,5.97074,280000000,0.823945137028037
"RWA",2017,62.5,1975.25,35.5626,20.5284,13.2385,2.63976,3.97629,270000000,0.972355285210379
"RWA",2018,300,2088.75,37.9766,21.1006,-7.34618,2.64406,8.57942,370000000,0.820191958080958
"SAU",2009,956.25,43169.5,1.41847,47.0886,3.24133,2.82496,-2.05925,36000000000,0.991
"SAU",2010,1237.5,44036.8,1.17188,49.5698,5.72694,2.92764,5.03948,29000000000,2.137
"SAU",2011,862.5,46989.1,0.921421,56.0492,4.45414,3.03897,9.99685,16000000000,0.821
"SAU",2017,2781.25,47306.2,1.65691,34.8531,-0.821562,2.00707,-0.741503,1400000000,1.799
"SAU",2018,1450,47592.8,1.20393,40.0391,6.46718,1.80106,2.43411,4200000000,1.874
"SAU",2016,6631.25,48625.8,2.03035,31.1442,-1.3064,2.26242,1.67062,7500000000,1.556
"SAU",2004,14093.8,43210.3,0.740112,50.9853,2.20882,2.966,7.95844,-330000000,0.95
"SAU",2005,3437.5,44309.5,0.621621,57.0507,3.79092,2.91184,5.57385,12000000000,0.507
"SAU",2006,3368.75,44276.9,0.642065,59.8319,5.41629,2.82393,2.7884,18000000000,1.155
"SAU",2007,3193.75,43865.9,0.840377,59.9374,8.47249,2.7628,1.84713,24000000000,0.678
"SAU",2008,1181.25,45340.1,0.746285,62.1115,11.6935,2.75679,6.24977,39000000000,0.862
"SAU",2014,2681.25,48209.1,1.05383,46.8753,1.3739,2.83622,3.65248,8000000000,1.264
"SAU",2015,912.5,48921.2,1.83875,33.3212,0.630826,2.55808,4.10641,8100000000,1.91
"SAU",2012,812.5,48024.5,0.884715,54.2708,4.44144,3.09072,5.41144,12000000000,1.204
"SAU",2013,1912.5,47848.4,0.900965,51.918,5.89078,3.03079,2.69925,8900000000,1.183
"SEN",2008,4287.5,2780.62,20.3887,20.8463,9.5852,2.68145,3.70317,460000000,1.292
"SEN",2009,100,2780.61,26.8807,19.3939,-3.00815,2.715,2.7521,330000000,0.688
"SEN",2010,200,2797.11,26.7565,19.9812,3.95699,2.74313,3.39089,270000000,1.418
"SEN",2011,87.5,2757.08,30.5409,21.3035,6.79232,2.76676,1.33409,340000000,1.151
"SEN",2012,1650,2788.67,26.848,22.4744,2.46724,2.78561,4.003,280000000,0.83
"SEN",2013,25,2777.11,34.0313,22.3497,1.29347,2.79913,2.41239,310000000,1.172
"SEN",2014,37.5,2868.32,34.7706,21.7783,-1.82232,2.8067,6.22407,400000000,1.143
"SEN",2015,1156.25,2966.46,31.36,22.6772,1.80565,2.80829,6.36704,410000000,1.267
"SEN",2007,6493.75,2754.19,36.793,20.5544,7.24261,2.64267,2.82712,350000000,1.208
"SEN",2004,387.5,2712.88,34.9982,19.1017,0.753658,2.51626,4.64329,140000000,1.132
"SEN",2005,9025,2758.35,28.8224,19.8066,3.88374,2.55753,4.31024,170000000,1.347
"SEN",2006,381.25,2750.2,42.9604,19.2521,1.4132,2.60022,2.33077,290000000,1.351
"SEN",2016,50,3067.67,32.2196,21.5609,3.3292,2.80733,6.35607,470000000,1.649
"SEN",2017,6.25,3203.91,34.2316,21.9301,1.69596,2.80058,7.40749,590000000,1.867
"SEN",2018,0,3309.49,32.2927,22.9491,0.766488,2.78188,6.20924,850000000,1.064
"SGP",2012,12.5,83112,2.11901,196.72,2.45,2.45339,4.46161,55000000000,0.929162376122221
"SGP",2013,25,85732.8,2.29662,195.078,2.31629,1.61931,4.8373,64000000000,0.557480661212333
"SGP",2014,75,87959.4,2.54061,191.954,2.95646,1.29844,3.938,69000000000,0.839399162063203
"SGP",2015,12.5,89519.7,2.83193,178.385,1.22874,1.18638,2.98852,70000000000,0.634842246848289
"SGP",2016,18.75,91307.5,2.88451,164.745,2.30281,1.29744,3.32903,68000000000,0.793589379493572
"SGP",2017,0,95350.4,2.60925,171.089,1.28842,0.088595,4.52038,100000000000,0.909360974546035
"SGP",2018,0,98222.8,3.24999,177.061,1.29407,0.469704,3.49747,83000000000,1.00414487243154
"SGP",2005,0,67125.6,1.4678,225.16,-2.2918,2.35051,7.35903,19000000000,0.733475988876548
"SGP",2006,6.25,70916,1.42004,228.038,1.9597,3.12939,9.00514,39000000000,0.947096657989634
"SGP",2007,6.25,74159.4,1.57102,212.779,4.0311,4.166,9.02213,47000000000,0.779244814015496
"SGP",2008,25,71629.8,1.70005,228.994,9.73299,5.32152,1.86825,14000000000,0.745127738046748
"SGP",2009,37.5,69585.8,1.94851,190.845,2.56714,3.01595,0.120983,23000000000,0.822141753213622
"SGP",2010,6.25,78294,1.94656,197.999,2.33937,1.77183,14.5256,55000000000,0.824050158367385
"SGP",2011,31.25,81538.4,2.10831,203.328,3.56231,2.0849,6.33787,49000000000,0.770011459161594
"SGP",2004,0,64011.4,1.81568,213.952,1.39034,1.25192,9.81959,24000000000,0.491366298497881
"SLB",2004,75,2061.39,11.3679,31.9892,11.819,2.54728,6.65217,-3000000,0.398
"SLB",2005,181.25,2122.96,15.1321,29.1005,10.5686,2.44911,5.54045,548149,0.627
"SLB",2006,468.75,2174.53,19.0746,30.8612,11.2249,2.34878,4.86312,44000000,0.377
"SLB",2007,575,2220.38,31.6602,36.0093,5.97967,2.2703,4.45332,86000000,0.583
"SLB",2008,375,2296.89,43.5526,38.3792,24.0036,2.25685,5.80712,75000000,0.657937145264142
"SLB",2009,206.25,2301.59,36.3184,31.5621,12.8736,2.32027,2.55662,49000000,0.256
"SLB",2010,625,2439.86,37.5016,37.2968,-2.56424,2.43128,8.61672,170000000,0.52
"SLB",2011,706.25,2551.26,32.123,51.1654,4.84983,2.55507,7.27205,120000000,0.287
"SLB",2017,956.25,2663.94,23.5235,41.0408,-0.649605,2.64331,5.34359,43000000,0.579
"SLB",2018,718.75,2697.65,20.1486,43.4595,2.22092,2.61109,3.94425,25000000,0.619
"SLB",2012,387.5,2530.76,29.4672,51.9635,4.44177,2.65033,1.86047,24000000,0.223
"SLB",2013,562.5,2594.46,23.9469,44.6434,2.63082,2.70782,5.33105,53000000,0.59
"SLB",2014,1325,2551.4,27.8026,42.3959,3.04111,2.71942,1.05126,21000000,0.655
"SLB",2015,1081.25,2518.65,14.6343,40.1643,-2.70307,2.69783,1.4157,32000000,0.443
"SLB",2016,1843.75,2596.55,23.7475,40.1661,0.62737,2.66749,5.87986,37000000,0.785
"SLE",2009,11550,1365.22,NA,13.4998,8.3024,2.24308,3.18805,110000000,0.742
"SLE",2013,5643.75,1942.88,NA,28.6268,5.67845,2.23024,20.7158,430000000,0.929
"SLE",2007,15143.8,1314.61,NA,15.6036,2.31003,2.71448,8.05815,95000000,0.74
"SLE",2005,256.25,1238.39,NA,17.5731,16.9631,3.8207,4.5051,91000000,1.129
"SLE",2006,1575,1250.05,NA,16.8654,7.74123,3.2005,4.22391,59000000,1.044
"SLE",2012,61612.5,1645.77,NA,32.9053,6.70968,2.25002,15.1818,720000000,0.365
"SLE",2010,850,1406.18,NA,16.795,8.59974,2.25257,5.34647,240000000,1.22
"SLE",2011,4018.75,1461.36,NA,16.2667,7.74826,2.27459,6.31504,950000000,1.03
"SLE",2016,151650,1602.13,78.0411,24.9141,12.4999,2.16462,6.05547,140000000,1.047
"SLE",2008,900,1353.05,NA,13.5192,8.50674,2.37502,5.39829,53000000,1.134
"SLE",2014,29312.5,1987.07,4.04408,30.76,4.65972,2.20709,4.55677,380000000,0.903
"SLE",2015,17050,1543.71,87.8111,19.3625,8.34161,2.18143,-20.5988,250000000,1.089
"SLE",2004,68.75,1231.16,NA,16.4707,11.8588,4.38094,6.59794,61000000,0.963
"SLE",2017,14287.5,1633.73,73.3469,26.1929,19.501,2.15407,4.19261,410000000,1.652
"SLE",2018,3831.25,1654.6,45.6397,17.4673,17.6959,2.13664,3.4646,250000000,1.169
"SLV",2012,1993.75,7754.99,22.7275,28.5711,0.321582,0.439492,2.8155,430000000,0.806
"SLV",2013,10568.8,7892.47,21.8427,29.7249,2.38847,0.450321,2.23214,250000000,0.792
"SLV",2014,1425,7990.44,19.1063,29.5529,3.19023,0.462504,1.71071,510000000,0.794
"SLV",2015,11487.5,8143.33,19.6025,29.4862,1.41351,0.47538,2.39897,490000000,1.416
"SLV",2016,1706.25,8309.9,18.1543,28.4586,-0.562787,0.489164,2.54593,480000000,1.381
"SLV",2017,36831.3,8454.05,18.7347,29.0298,0.181296,0.501984,2.24667,500000000,0.833
"SLV",2018,13293.8,8615.69,17.6068,28.9344,0.532708,0.509273,2.43229,410000000,0.853
"SLV",2008,1918.75,7392.9,19.6262,26.7406,9.50037,0.424219,2.1267,900000000,0.44
"SLV",2009,10043.8,7208.12,19.2938,23.9512,2.42769,0.42168,-2.08732,370000000,1.011
"SLV",2010,1200,7328.8,21.1573,26.9467,1.11128,0.424566,2.10674,-110000000,0.688
"SLV",2011,2668.75,7575.84,24.3385,28.9818,6.97443,0.430678,3.81706,120000000,0.678
"SLV",2004,4281.25,6749.98,14.2637,25.9062,4.3128,0.494697,0.889404,360000000,0.869
"SLV",2005,3206.25,6900.49,17.2527,25.2666,6.23651,0.469083,2.7104,510000000,0.706
"SLV",2006,4306.25,7168,17.7539,25.9397,4.45454,0.44959,4.34481,240000000,0.672
"SLV",2007,1337.5,7269.72,19.1493,25.567,4.80219,0.433559,1.8597,1600000000,0.675
"SOM",2004,62.5,11474.202758109,NA,50.6431248326358,79.8939526025745,3.15723,3.82827513074234,-4800000,0.566
"SOM",2005,250,1307.14469555869,NA,14.834130127814,98.1075897671659,3.0775,3.86145444204703,24000000,1.141
"SOM",2006,2143.75,948.063297360479,NA,11.2961428082486,528.994660906083,2.98972,6.34354849243573,96000000,0.924
"SOM",2007,7868.75,-11846.2174828122,NA,-15.0880787469222,250.870462521631,2.89544,4.03312548054083,140000000,1.078
"SOM",2008,206.25,439.629941948692,NA,31.5245507457431,-393.132085961686,2.8214,5.51538637253852,87000000,0.72
"SOM",2009,1850,3226.47282316974,NA,29.0339939585474,-68.6506113714984,2.77331,3.40433447636902,110000000,1.426
"SOM",2010,568.75,-11264.0547106275,NA,-15.8508540313595,489.894826635324,2.74574,4.44449908716513,110000000,1.221
"SOM",2011,8543.75,-4555.21798215924,NA,-6.04554484706007,686.874403341809,2.72266,7.77196705870716,100000000,1.159
"SOM",2012,0,584.930865330451,NA,12.9734322398789,446.549777637559,2.70369,6.50347456946179,110000000,1.15
"SOM",2013,137.5,877.301,NA,20.6143,147.900633584079,2.70175,5.16243413302386,260000000,1.252
"SOM",2014,381.25,917.877,NA,20.9281,40.2710838579426,2.7174,7.5071,260000000,1.298
"SOM",2015,2612.5,1026.04,NA,19.4682,71.7155106518898,2.74538,14.8953,300000000,1.616
"SOM",2016,5875,1081.76,NA,19.2952,43.2875606183084,2.77639,8.39935,330000000,1.45
"SOM",2017,6075,1079.11,NA,17.7215,56.9016409596222,2.80493,2.59256,370000000,1.752
"SOM",2018,393.75,1129.53,NA,19.126,50.9898805632258,2.83193,7.67888,410000000,0.807
"STP",2004,62.5,2761.95,94.3236,18.2278707037174,11.6966,2.19052,3.83222,3500000,0.869
"STP",2005,56.25,2887.7,94.8675,32.1854308464524,16.1264,2.40108,7.09377,16000000,0.778
"STP",2006,6.25,3069,94.5323,31.8465156502471,26.4681,2.63467,9.11564,38000000,0.857
"STP",2007,0,3080.8,95.0094,28.184919355662,21.3321,2.8181,3.25361,36000000,1.087
"STP",2008,0,3239.02,92.4898,29.6536376748038,38.0299,2.86014,8.18617,79000000,0.81
"STP",2010,287.5,3357.47,94.6162,27.7665853048436,16.4187,2.52365,6.67198,51000000,1.034
"STP",2011,18.75,3426.32,95.9598,39.0690492996949,15.8115,2.27419,4.3982,32000000,0.708
"STP",2009,6.25,3227.91,92.4503,28.0271973719262,22.7656,2.74081,2.42628,16000000,1.014
"STP",2018,0,3993.28,74.2653,38.4613738828102,8.68276,1.88756,2.94527,24000000,0.946
"STP",2012,0,3461.33,87.2464,21.2246314883049,12.1998,2.07722,3.14198,22000000,0.783
"STP",2013,25,3558.44,85.2814,35.3901418959778,9.45319,1.93556,4.81479,12000000,0.83
"STP",2017,0,3952.95,85.4041,31.7427783069253,6.57124,1.88401,3.84898,34000000,1.23
"STP",2015,12.5,3794.36,93.2569,36.1426002903976,4.11146,1.87876,3.91134,28000000,0.808
"STP",2016,12.5,3878.83,88.4472,36.2174920363017,0.820265,1.87856,4.16477,23000000,1.506
"STP",2014,12.5,3720.79,97.0129,35.3768902747508,7.29791,1.88297,6.54993,26000000,0.887
"SUR",2017,10137.5,18283.7,7.16624,50.345044894095,33.0077,0.989629,1.56719,96000000,1.564
"SUR",2018,7306.25,19005.7,7.39096,49.2365631895531,9.33003,0.957017,4.94827,130000000,1.374
"SUR",2016,14218.8,18180.6,8.7641,33.1902634183481,51.5053,1.02259,-4.91579,230000000,1.887
"SUR",2014,8468.75,20211,3.35848,42.3440386821068,4.25479,1.08726,0.255503,-60000000,1.357
"SUR",2012,10818.8,20020.3,3.64224,53.8930213641637,4.72386,1.12782,2.69035,170000000,0.96
"SUR",2009,6487.5,18120.3,2.22408,44.1248,-0.32028,1.15187,3.0137,-93000000,1.235
"SUR",2010,9962.5,18840.4,2.40302,52.5473,8.85408,1.14291,5.16883,-260000000,1.322
"SUR",2011,12043.8,19716.9,1.8481,43.8763135728098,16.8572,1.13709,5.84937,150000000,0.887
"SUR",2013,21018.8,20379.9,2.36732,49.1218479206401,2.29059,1.11122,2.93344,190000000,1.296
"SUR",2015,6250,19317.1,6.88897,51.7428535198467,9.00255,1.05321,-3.4111,180000000,1.395
"SUR",2005,2743.75,15908.3,1.37813,56.1671702376733,8.30164,1.1642,4.5,28000000,1.307
"SUR",2006,3100,16635.7,1.31271,52.7477,5.00214,1.1607,5.79354,-160000000,0.845
"SUR",2004,3031.25,15401.5,1.96072,47.935662196324,8.27726,1.16992,8.5,-37000000,1.026
"SUR",2007,2806.25,17284.6,1.45383,54.1248,8.41091,1.15873,5.11149,-250000000,0.853
"SUR",2008,6493.75,17794,2.2698,56.9086,24.6084,1.15551,4.14341,-230000000,0.94
"SYC",2007,0,21581.5,97.786,90.6256,9.82553,0.510515,10.4214,180000000,0.825
"SYC",2008,0,20651.1,58.4791,101.393,38.1745,2.23628,-2.14689,180000000,0.392
"SYC",2009,0,20342.9,NA,107.994,44.725,0.392531,-1.10525,170000000,0.605
"SYC",2010,0,20960.7,85.0974,93.7988,-3.68028,2.79233,5.95496,160000000,0.831
"SYC",2011,0,23216.3,36.8834,95.7691,4.21672,-2.62866,7.88728,140000000,0.741
"SYC",2004,0,16896.7,99.5007,74.01,1.62671,-0.370335,-2.85045,38000000,0.282
"SYC",2005,0,18333.2,90.8412,78.3013,0.972341,0.463308,9.00576,81000000,0.505
"SYC",2006,0,19644.7,93.2131,84.3673,2.44535,2.0806,9.40613,140000000,0.492
"SYC",2012,0,23279.5,88.5787,99.3294,5.96477,0.98098,1.26083,610000000,0.738
"SYC",2013,0,24228.9,95.9659,90.8113,6.75044,1.84688,6.01808,57000000,0.585
"SYC",2016,0,26395.4,89.5466,80.7318,0.048367,1.33763,4.56262,41000000,0.908
"SYC",2014,0,24929.6,95.7011,88.0124,1.09115,1.5554,4.50479,110000000,0.698
"SYC",2015,0,25583.6,79.5614,81.0913,1.90949,2.22979,4.93739,110000000,0.988
"SYC",2017,6.25,27309.8,80.9494,88.4177,0.872363,1.22403,4.73836,120000000,1.008
"SYC",2018,0,27529.5,79.0216,86.1856,0.105847,0.954292,1.77118,310000000,0.742
"TCD",2008,1156.25,1564.79,NA,42.6945,3.95553,3.32332,3.05269,470000000,0.417
"TCD",2009,15043.8,1577.67,NA,35.1384,10.1864,3.31157,4.2177,370000000,1.212
"TCD",2010,3962.5,1732.69,NA,36.8456,1.16228,3.33467,13.5501,310000000,1.217
"TCD",2011,1468.75,1676.77,NA,38.8773,1.87033,3.36354,0.08287,280000000,0.971
"TCD",2012,11731.3,1765.19,NA,38.4681,12.0645,3.37077,8.88258,580000000,0.537
"TCD",2013,2337.5,1804.32,NA,33.5656,-1.61905,3.35107,5.7,520000000,0.99
"TCD",2014,1550,1866.27,NA,34.1614,2.52103,3.2969,6.89998,-680000000,0.831
"TCD",2015,43637.5,1857.11,NA,30.0018,-3.22066,3.222,2.76768,560000000,1.332
"TCD",2016,1150,1687.05,NA,26.295,-3.99281,3.14393,-6.25553,240000000,0.895
"TCD",2017,2093.75,1587.03,NA,33.873,-3.71811,3.07751,-2.9887,360000000,0.966
"TCD",2018,18.75,1576.32,NA,36.1907,-1.85898,3.0235,2.37404,460000000,1.551
"TCD",2004,1543.75,1430.37,NA,51.0089,-4.07707,3.77725,33.6294,470000000,0.827
"TCD",2005,18906.3,1618.14,NA,47.9773,3.54286,3.64986,17.3325,-99000000,1.162
"TCD",2006,8387.5,1572.48,NA,47.5844,11.4146,3.50816,0.648262,-280000000,1.337
"TCD",2007,1487.5,1569.75,NA,44.5035,-0.440151,3.3931,3.2715,-320000000,0.552
"TGO",2016,1275,1976.81,22.5044,26.9067,3.14807,2.51869,5.55908,-46000000,1.37
"TGO",2017,681.25,2012.24,19.6679,25.2702,-1.21329,2.47933,4.34775,89000000,1.469
"TGO",2018,150,2061.33,16.2251,23.9435,0.305294,2.4459,4.97621,-180000000,1.287
"TGO",2004,393.75,1694.15,23.9684,33.2883,-0.983459,2.54016,-0.978665,80000000,0.853
"TGO",2005,6093.75,1573.68,21.45,35.5581,10.8738,2.59727,-4.6663,96000000,1.061
"TGO",2006,2150,1572.99,NA,35.3707,-0.937364,2.6594,2.65013,91000000,1.09
"TGO",2007,10206.3,1513.16,15.7233,34.2058,2.94708,2.69597,-1.17512,62000000,0.982
"TGO",2012,13568.8,1746.93,17.041,45.2054,3.61387,2.66091,6.54351,120000000,0.701
"TGO",2013,1856.25,1805.49,20.0712,46.476,0.46109,2.63574,6.11234,180000000,0.902
"TGO",2014,281.25,1863.28,19.3072,39.7163,-4.29786,2.60115,5.92059,54000000,1.077
"TGO",2015,862.5,1920.47,23.7079,35.8464,5.93285,2.561,5.74287,260000000,1.315
"TGO",2011,1950,1683.86,14.6932,43.6356,1.18111,2.67753,6.3982,730000000,0.998
"TGO",2010,3687.5,1625.55,18.1091,37.8384,-0.277513,2.6963,6.09926,130000000,1.378
"TGO",2008,1162.5,1532.42,15.9977,34.308,20.494,2.71693,4.06225,51000000,0.838
"TGO",2009,812.5,1573.97,16.8786,35.552,9.80726,2.71493,5.53791,46000000,1.009
"THA",2013,36431.3,15767.4,12.8514,67.1711,3.41443,0.453816,2.6875,16000000000,1.161
"THA",2012,21012.5,15424.5,13.3779,68.9512,4.89422,0.469273,7.2428,13000000000,0.95
"THA",2005,162994,12304.4,11.6429,68.4027,4.76687,0.645476,4.18764,8200000000,0.912
"THA",2006,23018.8,12837.9,11.2451,68.6753,4.75927,0.604063,4.96781,8900000000,0.709
"THA",2009,22962.5,13458.5,14.5177,64.4386,6.72035,0.503539,-0.690618,6400000000,0.529
"THA",2010,49987.5,14399,12.8,66.4862,4.47107,0.489623,7.51339,15000000000,1.321
"THA",2011,36187.5,14450.5,13.7509,70.8549,5.90382,0.480053,0.840132,2500000000,0.289
"THA",2016,75662.5,16782.1,13.4666,67.0709,1.60807,0.373015,3.43516,3500000000,1.562
"THA",2017,49550,17423,13.57,66.6728,0.006506,0.345205,4.17768,8300000000,1.131
"THA",2014,61268.8,15854.1,13.5651,68.3941,3.93702,0.430843,0.984469,5000000000,0.744
"THA",2015,93843.8,16285.4,13.5285,67.6367,1.13905,0.402136,3.13405,8900000000,1.269
"THA",2018,24762.5,18095.7,13.4798,64.8565,0.404928,0.315407,4.18959,13000000000,0.888
"THA",2007,32312.5,13460.1,11.5357,68.8723,4.2789,0.559909,5.43515,8600000000,0.576
"THA",2004,56518.8,11886.3,12.9331,65.9719,4.10927,0.687695,6.28934,5900000000,0.571
"THA",2008,22387.5,13620.5,13.2414,71.4164,8.16579,0.525821,1.7257,8600000000,0.43
"TLS",2012,818.75,3143.28,NA,7.12384,12.8063,1.76733,4.85336,40000000,0.794069330608348
"TLS",2013,50,3182.74,30.4934,5.58542,12.9745,1.77462,3.06826,56000000,0.555
"TLS",2014,1931.25,3266.73,NA,4.57252,0.713706,1.80833,4.51204,34000000,0.645
"TLS",2015,5462.5,3295.3,NA,3.04241,0.320724,1.85281,2.76108,43000000,0.83
"TLS",2016,425,3342.61,NA,3.13701,-2.13379,1.90395,3.38531,5500000,2.019
"TLS",2017,856.25,3177.49,64.0042,2.36319,0.948136,1.94691,-3.0711,6700000,1.309
"TLS",2018,2106.25,3094.13,NA,2.87992,1.73353,1.96842,-0.687542,48000000,0.826
"TLS",2004,1800,2258.38,99.0307,7.47456,4.65587,2.58264,0.400003,-17906800634.6355,0.706
"TLS",2009,11718.8,2729.28,NA,9.16703,-0.131827,1.77099,10.1443,48000000,0.785
"TLS",2010,75,2931.43,NA,8.56542,5.66424,1.77429,9.32943,30000000,0.989
"TLS",2011,87.5,3051.24,NA,6.40655,16.1929,1.77983,5.95605,49000000,0.024
"TLS",2005,531.25,2271.54,96.2542,7.13623,0.522606,2.36318,2.98765,908000,1.306
"TLS",2006,1581.25,2132.31,NA,9.22905,4.78573,2.11853,-4.11941,8500000,0.395
"TLS",2008,337.5,2522.19,NA,9.34686,9.05054,1.82048,11.3905,40000000,0.351
"TLS",2007,156.25,2305.87,NA,9.99695,12.6919,1.94382,10.2624,8700000,0.638
"TTO",2012,112.5,28798.5,3.59435,56.1141482343866,19.2836,0.644092,1.26996,-1900000000,0.596
