"COD_DPTO","DPTO","MPIO","COD_MUNI","CULTIVO","PERIODO","AREA_SEMBRADA_HA","AREA_COSECHADA_HA","PRODUCCION","RDTOS"
5,"ANTIOQUIA","BURITICA",5113,"CACAO",2011,22,10,6,0.6
5,"ANTIOQUIA","TARSO",5792,"CACAO",2011,19,5,2,0.4
5,"ANTIOQUIA","CISNEROS",5190,"CACAO",2011,17,14,10,0.7
5,"ANTIOQUIA","MONTEBELLO",5467,"CACAO",2011,14,13,6,0.5
5,"ANTIOQUIA","MURINDO",5475,"CACAO",2011,13,0,0,NA
5,"ANTIOQUIA","CAUCASIA",5154,"CACAO",2011,11,0,0,NA
5,"ANTIOQUIA","GOMEZ PLATA",5310,"CACAO",2011,10,4,2,0.4
5,"ANTIOQUIA","SAN RAFAEL",5667,"CACAO",2011,8,5,4,0.8
5,"ANTIOQUIA","ABEJORRAL",5002,"CACAO",2011,7,7,6,0.8
5,"ANTIOQUIA","SABANALARGA",5628,"CACAO",2011,5,4,0,0.1
5,"ANTIOQUIA","SANTA ROSA DE OSOS",5686,"CACAO",2011,4,2,1,0.5
81,"ARAUCA","ARAUQUITA",81065,"CACAO",2011,6600,6150,4305,0.7
81,"ARAUCA","SARAVENA",81736,"CACAO",2011,3762,3150,2520,0.8
81,"ARAUCA","TAME",81794,"CACAO",2011,3137,2700,2160,0.8
81,"ARAUCA","FORTUL",81300,"CACAO",2011,1322,1000,800,0.8
81,"ARAUCA","ARAUCA",81001,"CACAO",2011,820,600,420,0.7
13,"BOLIVAR","SANTA ROSA DEL SUR",13688,"CACAO",2011,2478,1390,294,0.2
13,"BOLIVAR","SAN PABLO",13670,"CACAO",2011,1160,600,120,0.2
13,"BOLIVAR","SIMITI",13744,"CACAO",2011,744,460,126,0.3
13,"BOLIVAR","CANTAGALLO",13160,"CACAO",2011,574,350,105,0.3
13,"BOLIVAR","EL CARMEN DE BOLIVAR",13244,"CACAO",2011,313,195,117,0.6
13,"BOLIVAR","MARIA LA BAJA",13442,"CACAO",2011,240,210,84,0.4
13,"BOLIVAR","PINILLOS",13549,"CACAO",2011,235,150,90,0.6
13,"BOLIVAR","SAN JACINTO",13654,"CACAO",2011,180,120,48,0.4
13,"BOLIVAR","MORALES",13473,"CACAO",2011,117,77,19,0.2
13,"BOLIVAR","ACHI",13006,"CACAO",2011,100,50,30,0.6
13,"BOLIVAR","ARENAL",13042,"CACAO",2011,87,72,18,0.3
13,"BOLIVAR","MONTECRISTO",13458,"CACAO",2011,77,20,12,0.6
13,"BOLIVAR","TIQUISIO",13810,"CACAO",2011,70,70,42,0.6
13,"BOLIVAR","RIO VIEJO",13600,"CACAO",2011,25,10,3,0.3
13,"BOLIVAR","NOROSI",13490,"CACAO",2011,20,16,5,0.3
13,"BOLIVAR","ALTOS DEL ROSARIO",13030,"CACAO",2011,20,20,12,0.6
13,"BOLIVAR","SAN JACINTO DEL CAUCA",13655,"CACAO",2011,15,15,10,0.7
13,"BOLIVAR","SAN MARTIN DE LOBA",13667,"CACAO",2011,15,15,10,0.7
15,"BOYACA","PAUNA",15531,"CACAO",2011,1300,375,188,0.5
15,"BOYACA","OTANCHE",15507,"CACAO",2011,720,496,347,0.7
15,"BOYACA","SAN PABLO DE BORBUR",15681,"CACAO",2011,594,328,230,0.7
15,"BOYACA","MUZO",15480,"CACAO",2011,550,310,168,0.5
15,"BOYACA","MARIPI",15442,"CACAO",2011,475,320,250,0.8
15,"BOYACA","QUIPAMA",15580,"CACAO",2011,311,75,68,0.9
15,"BOYACA","PUERTO BOYACA",15572,"CACAO",2011,275,195,176,0.9
15,"BOYACA","COPER",15212,"CACAO",2011,71,62,50,0.8
15,"BOYACA","BUENAVISTA",15109,"CACAO",2011,57,48,38,0.8
15,"BOYACA","SANTA MARIA",15690,"CACAO",2011,45,9,4,0.4
15,"BOYACA","CUBARA",15223,"CACAO",2011,37,34,34,1
15,"BOYACA","PAEZ",15514,"CACAO",2011,28,26,18,0.7
15,"BOYACA","TUNUNGUA",15832,"CACAO",2011,27,22,7,0.3
15,"BOYACA","SAN LUIS DE GACENO",15667,"CACAO",2011,24,7,6,0.8
15,"BOYACA","PAYA",15533,"CACAO",2011,22,7,3,0.4
15,"BOYACA","PISBA",15550,"CACAO",2011,22,7,3,0.4
15,"BOYACA","LABRANZAGRANDE",15377,"CACAO",2011,19,3,1,0.4
15,"BOYACA","CAMPOHERMOSO",15135,"CACAO",2011,14,9,5,0.5
15,"BOYACA","LA VICTORIA",15401,"CACAO",2011,7,7,5,0.7
15,"BOYACA","MIRAFLORES",15455,"CACAO",2011,5,4,3,0.8
17,"CALDAS","SAMANA",17662,"CACAO",2011,1295,700,420,0.6
17,"CALDAS","BELALCAZAR",17088,"CACAO",2011,441,350,277,0.8
17,"CALDAS","ANSERMA",17042,"CACAO",2011,302,302,211,0.7
17,"CALDAS","VICTORIA",17867,"CACAO",2011,296,259,207,0.8
17,"CALDAS","MARQUETALIA",17444,"CACAO",2011,277,267,267,1
17,"CALDAS","NORCASIA",17495,"CACAO",2011,108,103,62,0.6
17,"CALDAS","NEIRA",17486,"CACAO",2011,76,40,44,1.1
17,"CALDAS","PENSILVANIA",17541,"CACAO",2011,55,15,15,1
17,"CALDAS","SAN JOSE",17665,"CACAO",2011,53,30,13,0.4
17,"CALDAS","RISARALDA",17616,"CACAO",2011,40,35,25,0.7
17,"CALDAS","VITERBO",17877,"CACAO",2011,34,26,18,0.7
17,"CALDAS","RIOSUCIO",17614,"CACAO",2011,32,32,19,0.6
17,"CALDAS","MANZANARES",17433,"CACAO",2011,23,18,18,1
17,"CALDAS","LA MERCED",17388,"CACAO",2011,9,9,5,0.6
17,"CALDAS","MARMATO",17442,"CACAO",2011,1,1,0,0.3
18,"CAQUETA","CARTAGENA DEL CHAIRA",18150,"CACAO",2011,420,75,38,0.5
18,"CAQUETA","EL DONCELLO",18247,"CACAO",2011,380,320,160,0.5
18,"CAQUETA","EL PAUJIL",18256,"CACAO",2011,276,5,3,0.5
18,"CAQUETA","SAN JOSE DEL FRAGUA",18610,"CACAO",2011,249,85,43,0.5
18,"CAQUETA","SAN VICENTE DEL CAGUAN",18753,"CACAO",2011,222,35,21,0.6
18,"CAQUETA","SOLITA",18785,"CACAO",2011,197,35,18,0.5
18,"CAQUETA","FLORENCIA",18001,"CACAO",2011,150,31,22,0.7
18,"CAQUETA","BELEN DE LOS ANDAQUIES",18094,"CACAO",2011,111,31,16,0.5
18,"CAQUETA","PUERTO RICO",18592,"CACAO",2011,97,60,30,0.5
18,"CAQUETA","CURILLO",18205,"CACAO",2011,89,10,6,0.6
18,"CAQUETA","MILAN",18460,"CACAO",2011,82,50,25,0.5
18,"CAQUETA","MONTAÑITA",18410,"CACAO",2011,69,9,5,0.5
18,"CAQUETA","VALPARAISO",18860,"CACAO",2011,65,5,3,0.7
18,"CAQUETA","MORELIA",18479,"CACAO",2011,62,10,6,0.6
18,"CAQUETA","SOLANO",18756,"CACAO",2011,48,6,3,0.5
18,"CAQUETA","ALBANIA",18029,"CACAO",2011,35,4,2,0.6
85,"CASANARE","TAURAMENA",85410,"CACAO",2011,149,123,98,0.8
85,"CASANARE","YOPAL",85001,"CACAO",2011,117,30,18,0.6
85,"CASANARE","HATO COROZAL",85125,"CACAO",2011,75,40,32,0.8
85,"CASANARE","PORE",85263,"CACAO",2011,48,46,32,0.7
85,"CASANARE","NUNCHIA",85225,"CACAO",2011,42,10,7,0.7
85,"CASANARE","AGUAZUL",85010,"CACAO",2011,40,9,7,0.8
85,"CASANARE","TRINIDAD",85430,"CACAO",2011,30,12,6,0.5
85,"CASANARE","PAZ DE ARIPORO",85250,"CACAO",2011,30,15,9,0.6
85,"CASANARE","VILLANUEVA",85440,"CACAO",2011,30,16,13,0.8
85,"CASANARE","RECETOR",85279,"CACAO",2011,17,2,2,0.8
85,"CASANARE","SACAMA",85315,"CACAO",2011,16,7,6,0.8
85,"CASANARE","CHAMEZA",85015,"CACAO",2011,15,5,4,0.8
85,"CASANARE","MANI",85139,"CACAO",2011,15,6,5,0.8
85,"CASANARE","SABANALARGA",85300,"CACAO",2011,14,4,2,0.5
85,"CASANARE","MONTERREY",85162,"CACAO",2011,10,5,2,0.4
85,"CASANARE","OROCUE",85230,"CACAO",2011,10,5,4,0.8
85,"CASANARE","SAN LUIS DE PALENQUE",85325,"CACAO",2011,5,3,2,0.5
19,"CAUCA","EL TAMBO",19256,"CACAO",2011,459,70,42,0.6
19,"CAUCA","PATIA",19532,"CACAO",2011,274,82,41,0.5
19,"CAUCA","MERCADERES",19450,"CACAO",2011,210,60,42,0.7
19,"CAUCA","PUERTO TEJADA",19573,"CACAO",2011,159,123,74,0.6
19,"CAUCA","ARGELIA",19050,"CACAO",2011,147,84,36,0.4
19,"CAUCA","MIRANDA",19455,"CACAO",2011,105,21,11,0.5
19,"CAUCA","BALBOA",19075,"CACAO",2011,71,40,20,0.5
19,"CAUCA","VILLA RICA",19845,"CACAO",2011,64,46,18,0.4
19,"CAUCA","GUACHENE",19300,"CACAO",2011,62,35,18,0.5
19,"CAUCA","CORINTO",19212,"CACAO",2011,44,8,5,0.6
19,"CAUCA","CALOTO",19142,"CACAO",2011,40,40,28,0.7
19,"CAUCA","SUCRE",19785,"CACAO",2011,34,6,4,0.7
19,"CAUCA","BOLIVAR",19100,"CACAO",2011,24,24,14,0.6
19,"CAUCA","PADILLA",19513,"CACAO",2011,13,13,8,0.6
19,"CAUCA","SANTA ROSA",19701,"CACAO",2011,6,5,5,1
20,"CESAR","VALLEDUPAR",20001,"CACAO",2011,1700,1130,791,0.7
20,"CESAR","SAN ALBERTO",20710,"CACAO",2011,1110,1110,555,0.5
20,"CESAR","LA JAGUA DE IBIRICO",20400,"CACAO",2011,730,619,310,0.5
20,"CESAR","AGUSTIN CODAZZI",20013,"CACAO",2011,716,701,210,0.3
20,"CESAR","SAN MARTIN",20770,"CACAO",2011,580,580,290,0.5
20,"CESAR","PUEBLO BELLO",20570,"CACAO",2011,579,519,415,0.8
20,"CESAR","LA PAZ",20621,"CACAO",2011,558,503,252,0.5
20,"CESAR","LA GLORIA",20383,"CACAO",2011,400,285,171,0.6
20,"CESAR","CURUMANI",20228,"CACAO",2011,350,250,150,0.6
20,"CESAR","EL COPEY",20238,"CACAO",2011,315,120,60,0.5
20,"CESAR","AGUACHICA",20011,"CACAO",2011,200,120,60,0.5
20,"CESAR","MANAURE",20443,"CACAO",2011,190,190,133,0.7
20,"CESAR","CHIRIGUANA",20178,"CACAO",2011,100,95,48,0.5
20,"CESAR","PAILITAS",20517,"CACAO",2011,76,30,15,0.5
20,"CESAR","BECERRIL",20045,"CACAO",2011,68,43,22,0.5
20,"CESAR","RIO DE ORO",20614,"CACAO",2011,56,10,5,0.5
20,"CESAR","SAN DIEGO",20750,"CACAO",2011,25,25,20,0.8
27,"CHOCO","RIOSUCIO",27615,"CACAO",2011,1206,0,0,NA
27,"CHOCO","SAN JOSE DEL PALMAR",27660,"CACAO",2011,782,428,171,0.4
27,"CHOCO","UNGUIA",27800,"CACAO",2011,585,110,33,0.3
27,"CHOCO","MEDIO BAUDO",27430,"CACAO",2011,550,210,63,0.3
27,"CHOCO","ACANDI",27006,"CACAO",2011,354,85,13,0.2
27,"CHOCO","QUIBDO",27001,"CACAO",2011,250,145,58,0.4
27,"CHOCO","BOJAYA",27099,"CACAO",2011,234,181,72,0.4
27,"CHOCO","TADO",27787,"CACAO",2011,121,67,20,0.3
27,"CHOCO","RIO IRO",27580,"CACAO",2011,96,20,6,0.3
27,"CHOCO","BAJO BAUDO",27077,"CACAO",2011,94,10,3,0.3
27,"CHOCO","ALTO BAUDO",27025,"CACAO",2011,82,67,20,0.3
27,"CHOCO","CONDOTO",27205,"CACAO",2011,71,64,19,0.3
27,"CHOCO","RIO QUITO",27600,"CACAO",2011,68,30,9,0.3
27,"CHOCO","NUQUI",27495,"CACAO",2011,60,38,11,0.3
27,"CHOCO","EL CANTON DEL SAN PABLO",27135,"CACAO",2011,34,16,6,0.4
27,"CHOCO","MEDIO SAN JUAN",27450,"CACAO",2011,20,3,1,0.3
27,"CHOCO","BAGADO",27073,"CACAO",2011,18,12,4,0.3
23,"CORDOBA","TIERRALTA",23807,"CACAO",2011,1207,632,400,0.6
23,"CORDOBA","VALENCIA",23855,"CACAO",2011,541,171,154,0.9
23,"CORDOBA","LOS CORDOBAS",23419,"CACAO",2011,214,127,127,1
23,"CORDOBA","PUERTO LIBERTADOR",23580,"CACAO",2011,173,18,11,0.6
23,"CORDOBA","MONTELIBANO",23466,"CACAO",2011,169,15,8,0.5
23,"CORDOBA","SAN JOSE DE URE",23682,"CACAO",2011,65,0,0,NA
23,"CORDOBA","CANALETE",23090,"CACAO",2011,50,30,21,0.7
23,"CORDOBA","PUERTO ESCONDIDO",23574,"CACAO",2011,27,14,10,0.7
23,"CORDOBA","CIENAGA DE ORO",23189,"CACAO",2011,15,15,12,0.8
23,"CORDOBA","MONTERIA",23001,"CACAO",2011,13,12,7,0.6
23,"CORDOBA","PUEBLO NUEVO",23570,"CACAO",2011,5,2,1,0.6
23,"CORDOBA","SAN PELAYO",23686,"CACAO",2011,4,3,2,0.5
25,"CUNDINAMARCA","YACOPI",25885,"CACAO",2011,2612,1812,1087,0.6
25,"CUNDINAMARCA","CAPARRAPI",25148,"CACAO",2011,1513,515,515,1
25,"CUNDINAMARCA","NILO",25488,"CACAO",2011,301,164,197,1.2
25,"CUNDINAMARCA","VIOTA",25878,"CACAO",2011,272,216,216,1
25,"CUNDINAMARCA","PAIME",25518,"CACAO",2011,249,186,223,1.2
25,"CUNDINAMARCA","JERUSALEN",25368,"CACAO",2011,244,232,232,1
25,"CUNDINAMARCA","EL PEÑON",25258,"CACAO",2011,160,150,102,0.7
25,"CUNDINAMARCA","MEDINA",25438,"CACAO",2011,120,40,40,1
25,"CUNDINAMARCA","GUADUAS",25320,"CACAO",2011,70,50,70,1.4
25,"CUNDINAMARCA","PULI",25580,"CACAO",2011,66,54,54,1
25,"CUNDINAMARCA","TOPAIPI",25823,"CACAO",2011,57,41,16,0.4
25,"CUNDINAMARCA","LA PALMA",25394,"CACAO",2011,57,42,42,1
25,"CUNDINAMARCA","ANAPOIMA",25035,"CACAO",2011,50,30,30,1
25,"CUNDINAMARCA","VERGARA",25862,"CACAO",2011,37,15,9,0.6
25,"CUNDINAMARCA","LA VEGA",25402,"CACAO",2011,37,37,15,0.4
25,"CUNDINAMARCA","QUEBRADANEGRA",25592,"CACAO",2011,28,5,6,1.2
25,"CUNDINAMARCA","TOCAIMA",25815,"CACAO",2011,25,10,8,0.8
25,"CUNDINAMARCA","SASAIMA",25718,"CACAO",2011,23,9,6,0.7
25,"CUNDINAMARCA","SAN JUAN DE RIOSECO",25662,"CACAO",2011,18,15,6,0.4
25,"CUNDINAMARCA","NOCAIMA",25491,"CACAO",2011,15,10,3,0.3
25,"CUNDINAMARCA","EL COLEGIO",25245,"CACAO",2011,14,10,5,0.5
25,"CUNDINAMARCA","CHAGUANI",25168,"CACAO",2011,11,9,7,0.8
25,"CUNDINAMARCA","UBALA",25839,"CACAO",2011,10,0,0,NA
25,"CUNDINAMARCA","NIMAIMA",25489,"CACAO",2011,9,7,8,1.2
25,"CUNDINAMARCA","BITUIMA",25095,"CACAO",2011,8,0,0,NA
25,"CUNDINAMARCA","PARATEBUENO",25530,"CACAO",2011,4,2,1,0.4
94,"GUAINIA","INIRIDA",94001,"CACAO",2011,129,60,15,0.3
95,"GUAVIARE","EL RETORNO",95025,"CACAO",2011,290,25,9,0.4
95,"GUAVIARE","SAN JOSE DEL GUAVIARE",95001,"CACAO",2011,190,40,10,0.3
95,"GUAVIARE","CALAMAR",95015,"CACAO",2011,70,10,3,0.3
95,"GUAVIARE","MIRAFLORES",95200,"CACAO",2011,9,0,0,NA
41,"HUILA","TELLO",41799,"CACAO",2011,889,788,410,0.5
41,"HUILA","GIGANTE",41306,"CACAO",2011,808,679,326,0.5
41,"HUILA","RIVERA",41615,"CACAO",2011,707,605,320,0.5
41,"HUILA","CAMPOALEGRE",41132,"CACAO",2011,635,381,198,0.5
41,"HUILA","TESALIA",41797,"CACAO",2011,633,499,250,0.5
41,"HUILA","PALERMO",41524,"CACAO",2011,618,462,245,0.5
41,"HUILA","TARQUI",41791,"CACAO",2011,580,527,248,0.5
41,"HUILA","NEIVA",41001,"CACAO",2011,450,340,167,0.5
41,"HUILA","GARZON",41298,"CACAO",2011,371,245,115,0.5
41,"HUILA","LA PLATA",41396,"CACAO",2011,335,137,66,0.5
41,"HUILA","BARAYA",41078,"CACAO",2011,321,303,142,0.5
41,"HUILA","AGRADO",41013,"CACAO",2011,315,244,112,0.5
41,"HUILA","PAICOL",41518,"CACAO",2011,298,239,120,0.5
41,"HUILA","ALGECIRAS",41020,"CACAO",2011,288,20,10,0.5
41,"HUILA","COLOMBIA",41206,"CACAO",2011,282,280,118,0.4
41,"HUILA","PITAL",41548,"CACAO",2011,238,217,91,0.4
41,"HUILA","IQUIRA",41357,"CACAO",2011,191,119,50,0.4
41,"HUILA","TERUEL",41801,"CACAO",2011,156,6,3,0.4
41,"HUILA","ELIAS",41244,"CACAO",2011,137,97,39,0.4
41,"HUILA","SANTA MARIA",41676,"CACAO",2011,134,88,38,0.4
41,"HUILA","HOBO",41349,"CACAO",2011,122,51,22,0.4
41,"HUILA","NATAGA",41483,"CACAO",2011,114,17,7,0.4
41,"HUILA","SUAZA",41770,"CACAO",2011,99,86,43,0.5
41,"HUILA","OPORAPA",41503,"CACAO",2011,90,77,34,0.5
41,"HUILA","GUADALUPE",41319,"CACAO",2011,88,71,33,0.5
41,"HUILA","SALADOBLANCO",41660,"CACAO",2011,75,67,28,0.4
41,"HUILA","YAGUARA",41885,"CACAO",2011,66,64,28,0.4
41,"HUILA","PITALITO",41551,"CACAO",2011,60,35,15,0.4
41,"HUILA","AIPE",41016,"CACAO",2011,49,28,13,0.5
41,"HUILA","ISNOS",41359,"CACAO",2011,35,30,13,0.4
41,"HUILA","TIMANA",41807,"CACAO",2011,30,21,9,0.4
41,"HUILA","VILLAVIEJA",41872,"CACAO",2011,26,14,7,0.5
41,"HUILA","ACEVEDO",41006,"CACAO",2011,12,10,4,0.4
41,"HUILA","ALTAMIRA",41026,"CACAO",2011,8,5,2,0.4
41,"HUILA","PALESTINA",41530,"CACAO",2011,6,4,2,0.4
41,"HUILA","SAN AGUSTIN",41668,"CACAO",2011,3,0,0,NA
44,"LA GUAJIRA","DIBULLA",44090,"CACAO",2011,158,98,59,0.6
44,"LA GUAJIRA","URUMITA",44855,"CACAO",2011,60,57,46,0.8
44,"LA GUAJIRA","LA JAGUA DEL PILAR",44420,"CACAO",2011,47,44,22,0.5
44,"LA GUAJIRA","EL MOLINO",44110,"CACAO",2011,41,30,21,0.7
44,"LA GUAJIRA","RIOHACHA",44001,"CACAO",2011,31,20,14,0.7
44,"LA GUAJIRA","VILLANUEVA",44874,"CACAO",2011,27,27,27,1
44,"LA GUAJIRA","SAN JUAN DEL CESAR",44650,"CACAO",2011,10,10,5,0.5
44,"LA GUAJIRA","FONSECA",44279,"CACAO",2011,9,9,5,0.6
44,"LA GUAJIRA","HATO NUEVO",44378,"CACAO",2011,8,8,4,0.5
44,"LA GUAJIRA","DISTRACCION",44098,"CACAO",2011,7,4,3,0.8
44,"LA GUAJIRA","BARRANCAS",44078,"CACAO",2011,6,6,4,0.6
47,"MAGDALENA","SANTA MARTA",47001,"CACAO",2011,1206,806,403,0.5
47,"MAGDALENA","ZONA BANANERA",47980,"CACAO",2011,400,380,200,0.5
47,"MAGDALENA","ARACATACA",47053,"CACAO",2011,305,280,160,0.6
47,"MAGDALENA","CIENAGA",47189,"CACAO",2011,280,120,60,0.5
47,"MAGDALENA","FUNDACION",47288,"CACAO",2011,164,155,78,0.5
47,"MAGDALENA","EL RETEN",47268,"CACAO",2011,17,17,9,0.5
50,"META","VISTA HERMOSA",50711,"CACAO",2011,909,750,450,0.6
50,"META","GRANADA",50313,"CACAO",2011,664,500,300,0.6
50,"META","EL DORADO",50270,"CACAO",2011,471,160,96,0.6
50,"META","EL CASTILLO",50251,"CACAO",2011,440,170,68,0.4
50,"META","PUERTO LLERAS",50577,"CACAO",2011,381,250,125,0.5
50,"META","LEJANIAS",50400,"CACAO",2011,272,200,200,1
50,"META","PUERTO CONCORDIA",50450,"CACAO",2011,243,217,87,0.4
50,"META","LA URIBE",50370,"CACAO",2011,239,138,83,0.6
50,"META","PUERTO RICO",50590,"CACAO",2011,215,95,29,0.3
50,"META","MESETAS",50330,"CACAO",2011,200,50,30,0.6
50,"META","FUENTE DE ORO",50287,"CACAO",2011,151,122,73,0.6
50,"META","PUERTO GAITAN",50568,"CACAO",2011,146,116,70,0.6
50,"META","ACACIAS",50006,"CACAO",2011,144,126,95,0.8
50,"META","SAN LUIS DE CUBARRAL",50223,"CACAO",2011,127,100,60,0.6
50,"META","LA MACARENA",50350,"CACAO",2011,120,25,13,0.5
50,"META","SAN JUAN DE ARAMA",50683,"CACAO",2011,110,50,30,0.6
50,"META","GUAMAL",50318,"CACAO",2011,107,85,68,0.8
50,"META","VILLAVICENCIO",50001,"CACAO",2011,79,36,18,0.5
50,"META","MAPIRIPAN",50325,"CACAO",2011,70,0,0,NA
50,"META","SAN MARTIN",50689,"CACAO",2011,70,50,30,0.6
50,"META","CASTILLA LA NUEVA",50150,"CACAO",2011,68,35,12,0.4
50,"META","PUERTO LOPEZ",50573,"CACAO",2011,67,52,26,0.5
50,"META","CUMARAL",50226,"CACAO",2011,26,10,6,0.6
50,"META","CABUYARO",50124,"CACAO",2011,15,8,5,0.6
50,"META","SAN CARLOS DE GUAROA",50680,"CACAO",2011,5,5,3,0.5
52,"NARIÑO","TUMACO",52835,"CACAO",2011,14447,8364,3451,0.4
52,"NARIÑO","ROBERTO PAYAN",52621,"CACAO",2011,740,720,202,0.3
52,"NARIÑO","POLICARPA",52540,"CACAO",2011,650,620,247,0.4
52,"NARIÑO","EL CHARCO",52250,"CACAO",2011,460,400,112,0.3
52,"NARIÑO","OLAYA HERRERA",52490,"CACAO",2011,299,295,120,0.4
52,"NARIÑO","MAGUI PAYAN",52427,"CACAO",2011,284,284,57,0.2
52,"NARIÑO","EL ROSARIO",52256,"CACAO",2011,250,210,105,0.5
52,"NARIÑO","FRANCISCO PIZARRO",52520,"CACAO",2011,206,156,23,0.2
52,"NARIÑO","CUMBITARA",52233,"CACAO",2011,180,80,40,0.5
52,"NARIÑO","LA TOLA",52390,"CACAO",2011,163,97,15,0.2
52,"NARIÑO","BARBACOAS",52079,"CACAO",2011,160,148,22,0.2
52,"NARIÑO","LEIVA",52405,"CACAO",2011,134,31,16,0.5
52,"NARIÑO","LOS ANDES",52418,"CACAO",2011,130,110,55,0.5
52,"NARIÑO","EL PEÑOL",52254,"CACAO",2011,105,0,0,NA
52,"NARIÑO","SANTA BARBARA",52696,"CACAO",2011,100,65,16,0.3
52,"NARIÑO","LA UNION",52399,"CACAO",2011,58,0,0,NA
52,"NARIÑO","MOSQUERA",52473,"CACAO",2011,57,47,13,0.3
52,"NARIÑO","IPIALES",52356,"CACAO",2011,39,39,6,0.2
52,"NARIÑO","LINARES",52411,"CACAO",2011,16,0,0,NA
52,"NARIÑO","SANDONA",52683,"CACAO",2011,13,0,0,NA
52,"NARIÑO","ARBOLEDA",52051,"CACAO",2011,10,0,0,NA
52,"NARIÑO","SAN LORENZO",52687,"CACAO",2011,10,0,0,NA
54,"NORTE DE SANTANDER","TIBU",54810,"CACAO",2011,5371,4687,1875,0.4
54,"NORTE DE SANTANDER","SARDINATA",54720,"CACAO",2011,2818,2753,1101,0.4
54,"NORTE DE SANTANDER","CUCUTA",54001,"CACAO",2011,1720,1640,820,0.5
54,"NORTE DE SANTANDER","EL TARRA",54250,"CACAO",2011,1595,1575,722,0.5
54,"NORTE DE SANTANDER","TEORAMA",54800,"CACAO",2011,1246,1046,671,0.6
54,"NORTE DE SANTANDER","EL CARMEN",54245,"CACAO",2011,780,739,379,0.5
54,"NORTE DE SANTANDER","CONVENCION",54206,"CACAO",2011,704,704,508,0.7
54,"NORTE DE SANTANDER","BUCARASICA",54109,"CACAO",2011,474,412,186,0.5
54,"NORTE DE SANTANDER","SAN CALIXTO",54670,"CACAO",2011,441,401,191,0.5
54,"NORTE DE SANTANDER","LA ESPERANZA",54385,"CACAO",2011,429,294,193,0.7
54,"NORTE DE SANTANDER","EL ZULIA",54261,"CACAO",2011,420,420,210,0.5
54,"NORTE DE SANTANDER","HACARI",54344,"CACAO",2011,209,209,132,0.6
54,"NORTE DE SANTANDER","ABREGO",54003,"CACAO",2011,54,54,54,1
54,"NORTE DE SANTANDER","GRAMALOTE",54313,"CACAO",2011,49,49,20,0.4
54,"NORTE DE SANTANDER","SALAZAR",54660,"CACAO",2011,44,37,32,0.9
54,"NORTE DE SANTANDER","SAN CAYETANO",54673,"CACAO",2011,42,34,17,0.5
54,"NORTE DE SANTANDER","OCAÑA",54498,"CACAO",2011,39,19,8,0.4
54,"NORTE DE SANTANDER","LOURDES",54418,"CACAO",2011,32,32,22,0.7
54,"NORTE DE SANTANDER","CACHIRA",54128,"CACAO",2011,18,16,8,0.5
54,"NORTE DE SANTANDER","DURANIA",54239,"CACAO",2011,15,15,8,0.6
54,"NORTE DE SANTANDER","ARBOLEDAS",54051,"CACAO",2011,15,13,8,0.6
54,"NORTE DE SANTANDER","SANTIAGO",54680,"CACAO",2011,11,11,4,0.4
54,"NORTE DE SANTANDER","LOS PATIOS",54405,"CACAO",2011,10,10,4,0.4
54,"NORTE DE SANTANDER","CUCUTILLA",54223,"CACAO",2011,9,9,3,0.3
54,"NORTE DE SANTANDER","PUERTO SANTANDER",54553,"CACAO",2011,8,8,4,0.5
54,"NORTE DE SANTANDER","CHINACOTA",54172,"CACAO",2011,2,2,1,0.4
86,"PUTUMAYO","VALLE DEL GUAMUEZ",86865,"CACAO",2011,1200,140,32,0.2
86,"PUTUMAYO","SAN MIGUEL",86757,"CACAO",2011,300,180,145,0.8
86,"PUTUMAYO","PUERTO ASIS",86568,"CACAO",2011,173,173,145,0.8
86,"PUTUMAYO","PUERTO LEGUIZAMO",86573,"CACAO",2011,97,90,25,0.3
86,"PUTUMAYO","VILLAGARZON",86885,"CACAO",2011,41,38,27,0.7
86,"PUTUMAYO","PUERTO CAICEDO",86569,"CACAO",2011,20,18,13,0.7
63,"QUINDIO","LA TEBAIDA",63401,"CACAO",2011,39,39,8,0.2
63,"QUINDIO","BUENAVISTA",63111,"CACAO",2011,25,24,8,0.3
63,"QUINDIO","CORDOBA",63212,"CACAO",2011,8,4,1,0.2
63,"QUINDIO","GENOVA",63302,"CACAO",2011,7,7,1,0.2
63,"QUINDIO","MONTENEGRO",63470,"CACAO",2011,3,3,1,0.2
63,"QUINDIO","QUIMBAYA",63594,"CACAO",2011,2,2,0,0.2
63,"QUINDIO","CALARCA",63130,"CACAO",2011,1,0,0,NA
63,"QUINDIO","PIJAO",63548,"CACAO",2011,1,1,0,0.2
66,"RISARALDA","PUEBLO RICO",66572,"CACAO",2011,578,559,224,0.4
66,"RISARALDA","MARSELLA",66440,"CACAO",2011,240,100,60,0.6
66,"RISARALDA","MISTRATO",66456,"CACAO",2011,173,173,121,0.7
66,"RISARALDA","BALBOA",66075,"CACAO",2011,91,83,25,0.3
66,"RISARALDA","QUINCHIA",66594,"CACAO",2011,56,56,34,0.6
66,"RISARALDA","PEREIRA",66001,"CACAO",2011,23,15,9,0.6
66,"RISARALDA","LA VIRGINIA",66400,"CACAO",2011,13,13,5,0.4
68,"SANTANDER","SAN VICENTE DE CHUCURI",68689,"CACAO",2011,12780,10028,5014,0.5
