"","iso3","continent","year","df_ha","gdp_perc","food_exports","exports_gdp","food_infl","pop_growth","gdp_growth","foreing_invest","tmp_change"
"1195","SGP","asia",2007,6.25,74159.4,1.57102,212.779,4.0311,4.166,9.02213,4.7e+10,0.779244814015496
"1196","SGP","asia",2008,25,71629.8,1.70005,228.994,9.73299,5.32152,1.86825,1.4e+10,0.745127738046748
"1197","SGP","asia",2009,37.5,69585.8,1.94851,190.845,2.56714,3.01595,0.120983,2.3e+10,0.822141753213622
"1198","SGP","asia",2010,6.25,78294,1.94656,197.999,2.33937,1.77183,14.5256,5.5e+10,0.824050158367385
"1199","SGP","asia",2011,31.25,81538.4,2.10831,203.328,3.56231,2.0849,6.33787,4.9e+10,0.770011459161594
"1200","SGP","asia",2004,0,64011.4,1.81568,213.952,1.39034,1.25192,9.81959,2.4e+10,0.491366298497881
"1201","SLB","oceania",2004,75,2061.39,11.3679,31.9892,11.819,2.54728,6.65217,-3e+06,0.398
"1202","SLB","oceania",2005,181.25,2122.96,15.1321,29.1005,10.5686,2.44911,5.54045,548149,0.627
"1203","SLB","oceania",2006,468.75,2174.53,19.0746,30.8612,11.2249,2.34878,4.86312,4.4e+07,0.377
"1204","SLB","oceania",2007,575,2220.38,31.6602,36.0093,5.97967,2.2703,4.45332,8.6e+07,0.583
"1205","SLB","oceania",2008,375,2296.89,43.5526,38.3792,24.0036,2.25685,5.80712,7.5e+07,0.657937145264142
"1206","SLB","oceania",2009,206.25,2301.59,36.3184,31.5621,12.8736,2.32027,2.55662,4.9e+07,0.256
"1207","SLB","oceania",2010,625,2439.86,37.5016,37.2968,-2.56424,2.43128,8.61672,1.7e+08,0.52
"1208","SLB","oceania",2011,706.25,2551.26,32.123,51.1654,4.84983,2.55507,7.27205,1.2e+08,0.287
"1209","SLB","oceania",2017,956.25,2663.94,23.5235,41.0408,-0.649605,2.64331,5.34359,4.3e+07,0.579
"1210","SLB","oceania",2018,718.75,2697.65,20.1486,43.4595,2.22092,2.61109,3.94425,2.5e+07,0.619
"1211","SLB","oceania",2012,387.5,2530.76,29.4672,51.9635,4.44177,2.65033,1.86047,2.4e+07,0.223
"1212","SLB","oceania",2013,562.5,2594.46,23.9469,44.6434,2.63082,2.70782,5.33105,5.3e+07,0.59
"1213","SLB","oceania",2014,1325,2551.4,27.8026,42.3959,3.04111,2.71942,1.05126,2.1e+07,0.655
"1214","SLB","oceania",2015,1081.25,2518.65,14.6343,40.1643,-2.70307,2.69783,1.4157,3.2e+07,0.443
"1215","SLB","oceania",2016,1843.75,2596.55,23.7475,40.1661,0.62737,2.66749,5.87986,3.7e+07,0.785
"1216","SLE","africa",2009,11550,1365.22,NA,13.4998,8.3024,2.24308,3.18805,1.1e+08,0.742
"1217","SLE","africa",2013,5643.75,1942.88,NA,28.6268,5.67845,2.23024,20.7158,4.3e+08,0.929
"1218","SLE","africa",2007,15143.8,1314.61,NA,15.6036,2.31003,2.71448,8.05815,9.5e+07,0.74
"1219","SLE","africa",2005,256.25,1238.39,NA,17.5731,16.9631,3.8207,4.5051,9.1e+07,1.129
"1220","SLE","africa",2006,1575,1250.05,NA,16.8654,7.74123,3.2005,4.22391,5.9e+07,1.044
"1221","SLE","africa",2012,61612.5,1645.77,NA,32.9053,6.70968,2.25002,15.1818,7.2e+08,0.365
"1222","SLE","africa",2010,850,1406.18,NA,16.795,8.59974,2.25257,5.34647,2.4e+08,1.22
"1223","SLE","africa",2011,4018.75,1461.36,NA,16.2667,7.74826,2.27459,6.31504,9.5e+08,1.03
"1224","SLE","africa",2016,151650,1602.13,78.0411,24.9141,12.4999,2.16462,6.05547,1.4e+08,1.047
"1225","SLE","africa",2008,900,1353.05,NA,13.5192,8.50674,2.37502,5.39829,5.3e+07,1.134
"1226","SLE","africa",2014,29312.5,1987.07,4.04408,30.76,4.65972,2.20709,4.55677,3.8e+08,0.903
"1227","SLE","africa",2015,17050,1543.71,87.8111,19.3625,8.34161,2.18143,-20.5988,2.5e+08,1.089
"1228","SLE","africa",2004,68.75,1231.16,NA,16.4707,11.8588,4.38094,6.59794,6.1e+07,0.963
"1229","SLE","africa",2017,14287.5,1633.73,73.3469,26.1929,19.501,2.15407,4.19261,4.1e+08,1.652
"1230","SLE","africa",2018,3831.25,1654.6,45.6397,17.4673,17.6959,2.13664,3.4646,2.5e+08,1.169
"1231","SLV","latin",2012,1993.75,7754.99,22.7275,28.5711,0.321582,0.439492,2.8155,4.3e+08,0.806
"1232","SLV","latin",2013,10568.8,7892.47,21.8427,29.7249,2.38847,0.450321,2.23214,2.5e+08,0.792
"1233","SLV","latin",2014,1425,7990.44,19.1063,29.5529,3.19023,0.462504,1.71071,5.1e+08,0.794
"1234","SLV","latin",2015,11487.5,8143.33,19.6025,29.4862,1.41351,0.47538,2.39897,4.9e+08,1.416
"1235","SLV","latin",2016,1706.25,8309.9,18.1543,28.4586,-0.562787,0.489164,2.54593,4.8e+08,1.381
"1236","SLV","latin",2017,36831.3,8454.05,18.7347,29.0298,0.181296,0.501984,2.24667,5e+08,0.833
"1237","SLV","latin",2018,13293.8,8615.69,17.6068,28.9344,0.532708,0.509273,2.43229,4.1e+08,0.853
"1238","SLV","latin",2008,1918.75,7392.9,19.6262,26.7406,9.50037,0.424219,2.1267,9e+08,0.44
"1239","SLV","latin",2009,10043.8,7208.12,19.2938,23.9512,2.42769,0.42168,-2.08732,3.7e+08,1.011
"1240","SLV","latin",2010,1200,7328.8,21.1573,26.9467,1.11128,0.424566,2.10674,-1.1e+08,0.688
"1241","SLV","latin",2011,2668.75,7575.84,24.3385,28.9818,6.97443,0.430678,3.81706,1.2e+08,0.678
"1242","SLV","latin",2004,4281.25,6749.98,14.2637,25.9062,4.3128,0.494697,0.889404,3.6e+08,0.869
"1243","SLV","latin",2005,3206.25,6900.49,17.2527,25.2666,6.23651,0.469083,2.7104,5.1e+08,0.706
"1244","SLV","latin",2006,4306.25,7168,17.7539,25.9397,4.45454,0.44959,4.34481,2.4e+08,0.672
"1245","SLV","latin",2007,1337.5,7269.72,19.1493,25.567,4.80219,0.433559,1.8597,1.6e+09,0.675
"1246","SOM","africa",2004,62.5,11474.202758109,NA,50.6431248326358,79.8939526025745,3.15723,3.82827513074234,-4800000,0.566
"1247","SOM","africa",2005,250,1307.14469555869,NA,14.834130127814,98.1075897671659,3.0775,3.86145444204703,2.4e+07,1.141
"1248","SOM","africa",2006,2143.75,948.063297360479,NA,11.2961428082486,528.994660906083,2.98972,6.34354849243573,9.6e+07,0.924
"1249","SOM","africa",2007,7868.75,-11846.2174828122,NA,-15.0880787469222,250.870462521631,2.89544,4.03312548054083,1.4e+08,1.078
"1250","SOM","africa",2008,206.25,439.629941948692,NA,31.5245507457431,-393.132085961686,2.8214,5.51538637253852,8.7e+07,0.72
"1251","SOM","africa",2009,1850,3226.47282316974,NA,29.0339939585474,-68.6506113714984,2.77331,3.40433447636902,1.1e+08,1.426
"1252","SOM","africa",2010,568.75,-11264.0547106275,NA,-15.8508540313595,489.894826635324,2.74574,4.44449908716513,1.1e+08,1.221
"1253","SOM","africa",2011,8543.75,-4555.21798215924,NA,-6.04554484706007,686.874403341809,2.72266,7.77196705870716,1e+08,1.159
"1254","SOM","africa",2012,0,584.930865330451,NA,12.9734322398789,446.549777637559,2.70369,6.50347456946179,1.1e+08,1.15
"1255","SOM","africa",2013,137.5,877.301,NA,20.6143,147.900633584079,2.70175,5.16243413302386,2.6e+08,1.252
"1256","SOM","africa",2014,381.25,917.877,NA,20.9281,40.2710838579426,2.7174,7.5071,2.6e+08,1.298
"1257","SOM","africa",2015,2612.5,1026.04,NA,19.4682,71.7155106518898,2.74538,14.8953,3e+08,1.616
"1258","SOM","africa",2016,5875,1081.76,NA,19.2952,43.2875606183084,2.77639,8.39935,3.3e+08,1.45
"1259","SOM","africa",2017,6075,1079.11,NA,17.7215,56.9016409596222,2.80493,2.59256,3.7e+08,1.752
"1260","SOM","africa",2018,393.75,1129.53,NA,19.126,50.9898805632258,2.83193,7.67888,4.1e+08,0.807
"1261","STP","africa",2004,62.5,2761.95,94.3236,18.2278707037174,11.6966,2.19052,3.83222,3500000,0.869
"1262","STP","africa",2005,56.25,2887.7,94.8675,32.1854308464524,16.1264,2.40108,7.09377,1.6e+07,0.778
"1263","STP","africa",2006,6.25,3069,94.5323,31.8465156502471,26.4681,2.63467,9.11564,3.8e+07,0.857
"1264","STP","africa",2007,0,3080.8,95.0094,28.184919355662,21.3321,2.8181,3.25361,3.6e+07,1.087
"1265","STP","africa",2008,0,3239.02,92.4898,29.6536376748038,38.0299,2.86014,8.18617,7.9e+07,0.81
"1266","STP","africa",2010,287.5,3357.47,94.6162,27.7665853048436,16.4187,2.52365,6.67198,5.1e+07,1.034
"1267","STP","africa",2011,18.75,3426.32,95.9598,39.0690492996949,15.8115,2.27419,4.3982,3.2e+07,0.708
"1268","STP","africa",2009,6.25,3227.91,92.4503,28.0271973719262,22.7656,2.74081,2.42628,1.6e+07,1.014
"1269","STP","africa",2018,0,3993.28,74.2653,38.4613738828102,8.68276,1.88756,2.94527,2.4e+07,0.946
"1270","STP","africa",2012,0,3461.33,87.2464,21.2246314883049,12.1998,2.07722,3.14198,2.2e+07,0.783
"1271","STP","africa",2013,25,3558.44,85.2814,35.3901418959778,9.45319,1.93556,4.81479,1.2e+07,0.83
"1272","STP","africa",2017,0,3952.95,85.4041,31.7427783069253,6.57124,1.88401,3.84898,3.4e+07,1.23
"1273","STP","africa",2015,12.5,3794.36,93.2569,36.1426002903976,4.11146,1.87876,3.91134,2.8e+07,0.808
"1274","STP","africa",2016,12.5,3878.83,88.4472,36.2174920363017,0.820265,1.87856,4.16477,2.3e+07,1.506
"1275","STP","africa",2014,12.5,3720.79,97.0129,35.3768902747508,7.29791,1.88297,6.54993,2.6e+07,0.887
"1276","SUR","latin",2017,10137.5,18283.7,7.16624,50.345044894095,33.0077,0.989629,1.56719,9.6e+07,1.564
"1277","SUR","latin",2018,7306.25,19005.7,7.39096,49.2365631895531,9.33003,0.957017,4.94827,1.3e+08,1.374
"1278","SUR","latin",2016,14218.8,18180.6,8.7641,33.1902634183481,51.5053,1.02259,-4.91579,2.3e+08,1.887
"1279","SUR","latin",2014,8468.75,20211,3.35848,42.3440386821068,4.25479,1.08726,0.255503,-6e+07,1.357
"1280","SUR","latin",2012,10818.8,20020.3,3.64224,53.8930213641637,4.72386,1.12782,2.69035,1.7e+08,0.96
"1281","SUR","latin",2009,6487.5,18120.3,2.22408,44.1248,-0.32028,1.15187,3.0137,-9.3e+07,1.235
"1282","SUR","latin",2010,9962.5,18840.4,2.40302,52.5473,8.85408,1.14291,5.16883,-2.6e+08,1.322
"1283","SUR","latin",2011,12043.8,19716.9,1.8481,43.8763135728098,16.8572,1.13709,5.84937,1.5e+08,0.887
"1284","SUR","latin",2013,21018.8,20379.9,2.36732,49.1218479206401,2.29059,1.11122,2.93344,1.9e+08,1.296
"1285","SUR","latin",2015,6250,19317.1,6.88897,51.7428535198467,9.00255,1.05321,-3.4111,1.8e+08,1.395
"1286","SUR","latin",2005,2743.75,15908.3,1.37813,56.1671702376733,8.30164,1.1642,4.5,2.8e+07,1.307
"1287","SUR","latin",2006,3100,16635.7,1.31271,52.7477,5.00214,1.1607,5.79354,-1.6e+08,0.845
"1288","SUR","latin",2004,3031.25,15401.5,1.96072,47.935662196324,8.27726,1.16992,8.5,-3.7e+07,1.026
"1289","SUR","latin",2007,2806.25,17284.6,1.45383,54.1248,8.41091,1.15873,5.11149,-2.5e+08,0.853
"1290","SUR","latin",2008,6493.75,17794,2.2698,56.9086,24.6084,1.15551,4.14341,-2.3e+08,0.94
"1291","SYC","africa",2007,0,21581.5,97.786,90.6256,9.82553,0.510515,10.4214,1.8e+08,0.825
"1292","SYC","africa",2008,0,20651.1,58.4791,101.393,38.1745,2.23628,-2.14689,1.8e+08,0.392
"1293","SYC","africa",2009,0,20342.9,NA,107.994,44.725,0.392531,-1.10525,1.7e+08,0.605
"1294","SYC","africa",2010,0,20960.7,85.0974,93.7988,-3.68028,2.79233,5.95496,1.6e+08,0.831
"1295","SYC","africa",2011,0,23216.3,36.8834,95.7691,4.21672,-2.62866,7.88728,1.4e+08,0.741
"1296","SYC","africa",2004,0,16896.7,99.5007,74.01,1.62671,-0.370335,-2.85045,3.8e+07,0.282
"1297","SYC","africa",2005,0,18333.2,90.8412,78.3013,0.972341,0.463308,9.00576,8.1e+07,0.505
"1298","SYC","africa",2006,0,19644.7,93.2131,84.3673,2.44535,2.0806,9.40613,1.4e+08,0.492
"1299","SYC","africa",2012,0,23279.5,88.5787,99.3294,5.96477,0.98098,1.26083,6.1e+08,0.738
"1300","SYC","africa",2013,0,24228.9,95.9659,90.8113,6.75044,1.84688,6.01808,5.7e+07,0.585
"1301","SYC","africa",2016,0,26395.4,89.5466,80.7318,0.048367,1.33763,4.56262,4.1e+07,0.908
"1302","SYC","africa",2014,0,24929.6,95.7011,88.0124,1.09115,1.5554,4.50479,1.1e+08,0.698
"1303","SYC","africa",2015,0,25583.6,79.5614,81.0913,1.90949,2.22979,4.93739,1.1e+08,0.988
"1304","SYC","africa",2017,6.25,27309.8,80.9494,88.4177,0.872363,1.22403,4.73836,1.2e+08,1.008
"1305","SYC","africa",2018,0,27529.5,79.0216,86.1856,0.105847,0.954292,1.77118,3.1e+08,0.742
"1306","TCD","africa",2008,1156.25,1564.79,NA,42.6945,3.95553,3.32332,3.05269,4.7e+08,0.417
"1307","TCD","africa",2009,15043.8,1577.67,NA,35.1384,10.1864,3.31157,4.2177,3.7e+08,1.212
"1308","TCD","africa",2010,3962.5,1732.69,NA,36.8456,1.16228,3.33467,13.5501,3.1e+08,1.217
"1309","TCD","africa",2011,1468.75,1676.77,NA,38.8773,1.87033,3.36354,0.08287,2.8e+08,0.971
"1310","TCD","africa",2012,11731.3,1765.19,NA,38.4681,12.0645,3.37077,8.88258,5.8e+08,0.537
"1311","TCD","africa",2013,2337.5,1804.32,NA,33.5656,-1.61905,3.35107,5.7,5.2e+08,0.99
"1312","TCD","africa",2014,1550,1866.27,NA,34.1614,2.52103,3.2969,6.89998,-6.8e+08,0.831
"1313","TCD","africa",2015,43637.5,1857.11,NA,30.0018,-3.22066,3.222,2.76768,5.6e+08,1.332
"1314","TCD","africa",2016,1150,1687.05,NA,26.295,-3.99281,3.14393,-6.25553,2.4e+08,0.895
"1315","TCD","africa",2017,2093.75,1587.03,NA,33.873,-3.71811,3.07751,-2.9887,3.6e+08,0.966
"1316","TCD","africa",2018,18.75,1576.32,NA,36.1907,-1.85898,3.0235,2.37404,4.6e+08,1.551
"1317","TCD","africa",2004,1543.75,1430.37,NA,51.0089,-4.07707,3.77725,33.6294,4.7e+08,0.827
"1318","TCD","africa",2005,18906.3,1618.14,NA,47.9773,3.54286,3.64986,17.3325,-9.9e+07,1.162
"1319","TCD","africa",2006,8387.5,1572.48,NA,47.5844,11.4146,3.50816,0.648262,-2.8e+08,1.337
"1320","TCD","africa",2007,1487.5,1569.75,NA,44.5035,-0.440151,3.3931,3.2715,-3.2e+08,0.552
"1321","TGO","africa",2016,1275,1976.81,22.5044,26.9067,3.14807,2.51869,5.55908,-4.6e+07,1.37
"1322","TGO","africa",2017,681.25,2012.24,19.6679,25.2702,-1.21329,2.47933,4.34775,8.9e+07,1.469
"1323","TGO","africa",2018,150,2061.33,16.2251,23.9435,0.305294,2.4459,4.97621,-1.8e+08,1.287
"1324","TGO","africa",2004,393.75,1694.15,23.9684,33.2883,-0.983459,2.54016,-0.978665,8e+07,0.853
"1325","TGO","africa",2005,6093.75,1573.68,21.45,35.5581,10.8738,2.59727,-4.6663,9.6e+07,1.061
"1326","TGO","africa",2006,2150,1572.99,NA,35.3707,-0.937364,2.6594,2.65013,9.1e+07,1.09
"1327","TGO","africa",2007,10206.3,1513.16,15.7233,34.2058,2.94708,2.69597,-1.17512,6.2e+07,0.982
"1328","TGO","africa",2012,13568.8,1746.93,17.041,45.2054,3.61387,2.66091,6.54351,1.2e+08,0.701
"1329","TGO","africa",2013,1856.25,1805.49,20.0712,46.476,0.46109,2.63574,6.11234,1.8e+08,0.902
"1330","TGO","africa",2014,281.25,1863.28,19.3072,39.7163,-4.29786,2.60115,5.92059,5.4e+07,1.077
"1331","TGO","africa",2015,862.5,1920.47,23.7079,35.8464,5.93285,2.561,5.74287,2.6e+08,1.315
"1332","TGO","africa",2011,1950,1683.86,14.6932,43.6356,1.18111,2.67753,6.3982,7.3e+08,0.998
"1333","TGO","africa",2010,3687.5,1625.55,18.1091,37.8384,-0.277513,2.6963,6.09926,1.3e+08,1.378
"1334","TGO","africa",2008,1162.5,1532.42,15.9977,34.308,20.494,2.71693,4.06225,5.1e+07,0.838
"1335","TGO","africa",2009,812.5,1573.97,16.8786,35.552,9.80726,2.71493,5.53791,4.6e+07,1.009
"1336","THA","asia",2013,36431.3,15767.4,12.8514,67.1711,3.41443,0.453816,2.6875,1.6e+10,1.161
"1337","THA","asia",2012,21012.5,15424.5,13.3779,68.9512,4.89422,0.469273,7.2428,1.3e+10,0.95
"1338","THA","asia",2005,162994,12304.4,11.6429,68.4027,4.76687,0.645476,4.18764,8.2e+09,0.912
"1339","THA","asia",2006,23018.8,12837.9,11.2451,68.6753,4.75927,0.604063,4.96781,8.9e+09,0.709
"1340","THA","asia",2009,22962.5,13458.5,14.5177,64.4386,6.72035,0.503539,-0.690618,6.4e+09,0.529
"1341","THA","asia",2010,49987.5,14399,12.8,66.4862,4.47107,0.489623,7.51339,1.5e+10,1.321
"1342","THA","asia",2011,36187.5,14450.5,13.7509,70.8549,5.90382,0.480053,0.840132,2.5e+09,0.289
"1343","THA","asia",2016,75662.5,16782.1,13.4666,67.0709,1.60807,0.373015,3.43516,3.5e+09,1.562
"1344","THA","asia",2017,49550,17423,13.57,66.6728,0.006506,0.345205,4.17768,8.3e+09,1.131
"1345","THA","asia",2014,61268.8,15854.1,13.5651,68.3941,3.93702,0.430843,0.984469,5e+09,0.744
"1346","THA","asia",2015,93843.8,16285.4,13.5285,67.6367,1.13905,0.402136,3.13405,8.9e+09,1.269
"1347","THA","asia",2018,24762.5,18095.7,13.4798,64.8565,0.404928,0.315407,4.18959,1.3e+10,0.888
"1348","THA","asia",2007,32312.5,13460.1,11.5357,68.8723,4.2789,0.559909,5.43515,8.6e+09,0.576
"1349","THA","asia",2004,56518.8,11886.3,12.9331,65.9719,4.10927,0.687695,6.28934,5.9e+09,0.571
"1350","THA","asia",2008,22387.5,13620.5,13.2414,71.4164,8.16579,0.525821,1.7257,8.6e+09,0.43
"1351","TLS","asia",2012,818.75,3143.28,NA,7.12384,12.8063,1.76733,4.85336,4e+07,0.794069330608348
"1352","TLS","asia",2013,50,3182.74,30.4934,5.58542,12.9745,1.77462,3.06826,5.6e+07,0.555
"1353","TLS","asia",2014,1931.25,3266.73,NA,4.57252,0.713706,1.80833,4.51204,3.4e+07,0.645
"1354","TLS","asia",2015,5462.5,3295.3,NA,3.04241,0.320724,1.85281,2.76108,4.3e+07,0.83
"1355","TLS","asia",2016,425,3342.61,NA,3.13701,-2.13379,1.90395,3.38531,5500000,2.019
"1356","TLS","asia",2017,856.25,3177.49,64.0042,2.36319,0.948136,1.94691,-3.0711,6700000,1.309
"1357","TLS","asia",2018,2106.25,3094.13,NA,2.87992,1.73353,1.96842,-0.687542,4.8e+07,0.826
"1358","TLS","asia",2004,1800,2258.38,99.0307,7.47456,4.65587,2.58264,0.400003,-17906800634.6355,0.706
"1359","TLS","asia",2009,11718.8,2729.28,NA,9.16703,-0.131827,1.77099,10.1443,4.8e+07,0.785
"1360","TLS","asia",2010,75,2931.43,NA,8.56542,5.66424,1.77429,9.32943,3e+07,0.989
"1361","TLS","asia",2011,87.5,3051.24,NA,6.40655,16.1929,1.77983,5.95605,4.9e+07,0.024
"1362","TLS","asia",2005,531.25,2271.54,96.2542,7.13623,0.522606,2.36318,2.98765,908000,1.306
"1363","TLS","asia",2006,1581.25,2132.31,NA,9.22905,4.78573,2.11853,-4.11941,8500000,0.395
"1364","TLS","asia",2008,337.5,2522.19,NA,9.34686,9.05054,1.82048,11.3905,4e+07,0.351
"1365","TLS","asia",2007,156.25,2305.87,NA,9.99695,12.6919,1.94382,10.2624,8700000,0.638
"1366","TTO","latin",2012,112.5,28798.5,3.59435,56.1141482343866,19.2836,0.644092,1.26996,-1.9e+09,0.596
"1367","TTO","latin",2013,162.5,29247,2.22045,69.2179962755928,8.80172,0.659178,2.22907,-1.1e+09,0.784
"1368","TTO","latin",2014,131.25,28796.6,2.72066,65.5953542033217,10.092,0.635411,-0.912545,6.6e+08,0.704
"1369","TTO","latin",2015,112.5,29053.3,3.99738,58.9623552785073,8.72316,0.585144,1.48378,1.8e+08,0.979
"1370","TTO","latin",2008,181.25,29538.9,1.98514,58.8492749264617,25.6415,0.457434,3.39174,2.8e+09,0.34
"1371","TTO","latin",2009,175,28103.3,3.23955,51.6070000720992,13.6217,0.491165,-4.39173,7.1e+08,0.509
"1372","TTO","latin",2010,475,28879.3,2.52158,55.0759837254402,22.0347,0.545326,3.32322,5.5e+08,1.196
"1373","TTO","latin",2011,31.25,28621.1,2.68258,65.4915705528953,11.3247,0.603232,-0.294354,4.1e+07,0.534
"1374","TTO","latin",2016,100,27281.9,NA,60.7694194469566,7.49395,0.526295,-5.60182,-2.4e+07,0.769
"1375","TTO","latin",2017,912.5,26342.6,NA,50.1891861631235,2.94299,0.470521,-2.98734,-4.7e+08,0.733830017987874
"1376","TTO","latin",2018,200,26250.4,NA,61.1028824243667,1.13247,0.416814,0.06605,-7e+08,0.623
"1377","TTO","latin",2006,150,27522.4,2.31897,68.2877350278435,23.1473,0.465941,13.2081,8.8e+08,0.53
"1378","TTO","latin",2007,631.25,28700.9,2.56792,66.634994690504,17.512,0.451781,4.75421,8.3e+08,0.433
"1379","TTO","latin",2004,193.75,23110.8,3.55402,63.4146464374465,12.8069,0.509078,7.95005,1e+09,0.359
"1380","TTO","latin",2005,343.75,24424.9,3.14166,64.8122257817552,22.9446,0.493465,6.20894,9.4e+08,0.974
"1381","TZA","africa",2004,5475,1645.84,33.134,16.0401,4.73619,2.82716,7.50381,4.4e+08,0.926
"1382","TZA","africa",2005,8481.25,1719.73,37.0846,16.9834,5.03839,2.82376,7.47632,9.4e+08,0.993
"1383","TZA","africa",2006,2525,1781.28,34.1602,18.415,7.26064,2.81649,6.53222,4e+08,0.816
"1384","TZA","africa",2007,1456.25,1848.99,35.0434,19.8306,7.03739,2.82394,6.76854,5.8e+08,0.76
"1385","TZA","africa",2008,1437.5,1899.48,28.2806,19.4646,10.2637,2.84147,5.68642,1.4e+09,0.447
"1386","TZA","africa",2009,9381.25,1943.04,25.7322,18.1943,12.1753,2.87296,5.26911,9.5e+08,0.898
"1387","TZA","africa",2010,9081.25,2006.97,24.0238,19.6075,6.85985,2.91189,6.33652,1.8e+09,1.006
"1388","TZA","africa",2016,13831.3,2441.64,36.9355,16.35,7.52945,2.99757,6.86712,8.6e+08,1.098
"1389","TZA","africa",2017,43662.5,2530.6,39.9643,15.1403,9.12926,2.99181,6.78568,9.4e+08,1.353
"1390","TZA","africa",2011,4481.25,2098.28,20.5332,21.6343,16.3368,2.94842,7.67216,1.2e+09,0.726
"1391","TZA","africa",2018,1606.25,2590.2,21.903,14.7391,2.9669,2.97948,5.44497,9.7e+08,0.891
"1392","TZA","africa",2015,27268.8,2354.14,40.5563,17.1049,7.89406,3.00107,6.16063,1.5e+09,0.938
"1393","TZA","africa",2013,11337.5,2205.95,29.3449,19.0122,8.4846,2.99406,6.78159,2.1e+09,0.863
"1394","TZA","africa",2012,4837.5,2128.53,25.4664,22.3721,20.934,2.97566,4.50015,1.8e+09,0.834
"1395","TZA","africa",2014,5631.25,2284.96,44.4045,18.0692,7.44023,3.0018,6.73246,1.4e+09,0.805
"1396","UGA","africa",2011,4662.5,1985.27,53.8717,12.8557,27.2262,3.18245,9.39166,8.9e+08,1.115
"1397","UGA","africa",2004,1656.25,1446.15,61.3732,12.6969,9.19525,3.18483,6.80723,3e+08,0.564
"1398","UGA","africa",2005,1287.5,1489.78,63.263,14.1797,9.24606,3.16796,6.33257,3.8e+08,0.966
"1399","UGA","africa",2015,86212.5,2067.59,66.3291,12.8773,7.29764,3.49775,5.18786,7.4e+08,0.828
"1400","UGA","africa",2016,5006.25,2088.65,54.4681,12.4272,5.59094,3.65686,4.781,6.3e+08,0.926
"1401","UGA","africa",2017,14806.3,2074.65,59.7097,16.6611,10.2058,3.75569,3.13141,8e+08,1.395
"1402","UGA","africa",2009,7337.5,1830.95,62.5338,18.6136,31.8524,3.16753,6.80152,8.4e+08,1.153
"1403","UGA","africa",2006,5850,1599.22,54.3727,15.2754,11.5538,3.15329,10.7847,6.4e+08,0.558
"1404","UGA","africa",2007,225,1679.96,62.2483,16.7251,6.05379,3.15181,8.41243,7.9e+08,0.09
"1405","UGA","africa",2008,850,1769.52,62.5909,24.2801,4.38538,3.1559,8.70875,7.3e+08,0.717
"1406","UGA","africa",2013,2875,2002.72,66.1128,16.513,2.39443,3.23378,3.58691,1.1e+09,0.764
"1407","UGA","africa",2010,1868.75,1873.51,66.7522,13.8245,5.92115,3.18661,5.63761,5.4e+08,1.304
"1408","UGA","africa",2012,6800,1996.92,46.3137,15.4917,13.8237,3.18075,3.83746,1.2e+09,0.709
"1409","UGA","africa",2014,144550,2035.58,65.529,14.9482,3.55528,3.35268,5.10631,1.1e+09,0.799
"1410","UGA","africa",2018,1581.25,2124.79,55.5147,15.0871,-1.16813,3.72516,6.30392,1.1e+09,0.701
"1411","VEN","latin",2008,47518.8,21019.9742810784,0.176884,30.8217,37.8208,1.41475,5.27785,2.1e+09,0.396
"1412","VEN","latin",2018,59106.3,-3242060.6057998,NA,-11928.9495037231,38440.8,-1.76833,69.9811345372269,8.9e+08,0.808
"1413","VEN","latin",2013,68425,20411.2025637364,0.042641,24.765,41.775,1.42108,1.34309,2.1e+09,0.857
"1414","VEN","latin",2015,93125,6564.55745902233,NA,-10.1814705681459,211.555,0.129245,1.39863875250645,3e+09,1.174
"1415","VEN","latin",2016,56975,-12808.2770836958,NA,-67.3730908505973,383.654,-0.769455,2.27349413874429,1.6e+09,1.141
"1416","VEN","latin",2017,30462.5,-20394.4345621376,NA,-104.608959134625,480.863,-1.51477,0.743880142391557,-6.8e+07,0.752
"1417","VEN","latin",2014,134431,13994.8503542902,NA,16.6938,114.716,0.875664,-3.89439,1.1e+09,0.806
"1418","VEN","latin",2004,23800,20299.082532297,0.830666,36.1984,35.4167,1.72647,18.2866,1.5e+09,0.514
"1419","VEN","latin",2005,32781.3,19688.4726107179,0.486553,39.6587,26.3111,1.66267,10.3179,2.4e+09,0.758
"1420","VEN","latin",2006,28968.8,19528.6911871057,0.205126,36.5186,20.5086,1.56807,9.87215,2e+08,0.545
"1421","VEN","latin",2007,53443.8,23493.2184204689,NA,31.1305,23.9344,1.46926,8.75358,4.4e+09,0.624
"1422","VEN","latin",2009,45718.8,17440.6439541897,0.155975,18.0715,34.9726,1.41984,-3.2023,-1.1e+09,0.714
"1423","VEN","latin",2010,268119,19692.5582908467,0.190406,28.5304,30.8536,1.44832,-1.48879,1.6e+09,1.139
"1424","VEN","latin",2011,48918.8,25390.680530624,0.060361,29.943,31.1663,1.56273,4.17643,5.9e+09,0.484
"1425","VEN","latin",2012,57543.8,19482.2464453172,0,26.171,26.9104,1.62395,5.62596,5e+09,0.436
"1426","VGB","latin",2008,6.25,30344.9468101646,NA,91.4789723641412,1.50148,4.09082,7.00631936206358,5.3e+10,0.385
"1427","VGB","latin",2009,0,24022.5160245417,NA,69.0026592701641,2.04235,3.53503,4.65869854624775,4.2e+10,0.673
